"date","group","subject","team","label","response","comment"
"2018_9_28_13_8_26","8","2","1","roll114","3","actual_number: 8; reaction_time: 3.39"
"2018_9_28_13_8_27","8","4","2","roll111","6","actual_number: 8; reaction_time: 4.57"
"2018_9_28_13_8_27","8","9","5","roll115","1","actual_number: 8; reaction_time: 3.29"
"2018_9_28_13_8_27","8","1","1","roll111","1","actual_number: 8; reaction_time: 4.49"
"2018_9_28_13_8_28","8","6","3","roll105","5","actual_number: 8; reaction_time: 7.49"
"2018_9_28_13_8_28","8","3","2","roll112","6","actual_number: 8; reaction_time: 4.43"
"2018_9_28_13_8_32","8","2","1","roll115","3","actual_number: 8; reaction_time: 3.1"
"2018_9_28_13_8_33","8","7","4","roll108","6","actual_number: 8; reaction_time: 5.04"
"2018_9_28_13_8_33","8","4","2","roll112","3","actual_number: 8; reaction_time: 4.32"
"2018_9_28_13_8_34","8","10","5","roll105","2","actual_number: 8; reaction_time: 7.28"
"2018_9_28_13_8_34","8","1","1","roll112","5","actual_number: 8; reaction_time: 4.39"
"2018_9_28_13_8_35","8","8","4","roll106","2","actual_number: 8; reaction_time: 6.73"
"2018_9_28_13_8_35","8","9","5","roll116","4","actual_number: 8; reaction_time: 3.38"
"2018_9_28_13_8_37","8","6","3","roll106","3","actual_number: 8; reaction_time: 7.09"
"2018_9_28_13_8_37","8","3","2","roll113","6","actual_number: 8; reaction_time: 4.22"
"2018_9_28_13_8_38","8","5","3","roll105","1","actual_number: 8; reaction_time: 9.67"
"2018_9_28_13_8_39","8","7","4","roll109","3","actual_number: 8; reaction_time: 3.82"
"2018_9_28_13_8_40","8","9","5","roll117","3","actual_number: 8; reaction_time: 3.02"
"2018_9_28_13_8_42","8","4","2","roll113","4","actual_number: 8; reaction_time: 2.24"
"2018_9_28_13_8_44","8","10","5","roll106","6","actual_number: 8; reaction_time: 7.44"
"2018_9_28_13_8_44","8","2","1","roll116","4","actual_number: 8; reaction_time: 7.09"
"2018_9_28_13_8_44","8","1","1","roll113","3","actual_number: 8; reaction_time: 5.76"
"2018_9_28_13_8_45","8","3","2","roll114","2","actual_number: 8; reaction_time: 4.76"
"2018_9_28_13_8_46","8","8","4","roll107","6","actual_number: 8; reaction_time: 6.58"
"2018_9_28_13_8_46","8","9","5","roll118","3","actual_number: 8; reaction_time: 3"
"2018_9_28_13_8_48","8","5","3","roll106","4","actual_number: 8; reaction_time: 7.63"
"2018_9_28_13_8_48","8","4","2","roll114","5","actual_number: 8; reaction_time: 3.5"
"2018_9_28_13_8_49","8","2","1","roll117","6","actual_number: 8; reaction_time: 3.04"
"2018_9_28_13_8_50","8","6","3","roll107","6","actual_number: 8; reaction_time: 6.57"
"2018_9_28_13_8_51","8","1","1","roll114","4","actual_number: 8; reaction_time: 3.84"
"2018_9_28_13_8_51","8","3","2","roll115","5","actual_number: 8; reaction_time: 3.56"
"2018_9_28_13_8_51","8","7","4","roll110","6","actual_number: 8; reaction_time: 4.94"
"2018_9_28_13_8_55","8","4","2","roll115","5","actual_number: 8; reaction_time: 3.69"
"2018_9_28_13_8_55","8","8","4","roll108","4","actual_number: 8; reaction_time: 6.78"
"2018_9_28_13_8_56","8","2","1","roll118","4","actual_number: 8; reaction_time: 3.77"
"2018_9_28_13_8_57","8","10","5","roll107","1","actual_number: 8; reaction_time: 7.18"
"2018_9_28_13_8_57","8","1","1","roll115","2","actual_number: 8; reaction_time: 4.06"
"2018_9_28_13_8_58","8","7","4","roll111","4","actual_number: 8; reaction_time: 4.26"
"2018_9_28_13_8_59","8","6","3","roll108","2","actual_number: 8; reaction_time: 6.11"
"2018_9_28_13_9_2","8","4","2","roll116","5","actual_number: 8; reaction_time: 2"
"2018_9_28_13_9_3","8","8","4","roll109","4","actual_number: 8; reaction_time: 6.16"
"2018_9_28_13_9_4","8","5","3","roll107","5","actual_number: 8; reaction_time: 9.37"
"2018_9_28_13_9_5","8","1","1","roll116","1","actual_number: 8; reaction_time: 2.14"
"2018_9_28_13_9_6","8","7","4","roll112","2","actual_number: 8; reaction_time: 5.89"
"2018_9_28_13_9_6","8","6","3","roll109","6","actual_number: 8; reaction_time: 4.88"
"2018_9_28_13_9_7","8","3","2","roll116","2","actual_number: 8; reaction_time: 4.72"
"2018_9_28_13_9_9","8","4","2","roll117","2","actual_number: 8; reaction_time: 3.9"
"2018_9_28_13_9_12","8","5","3","roll108","5","actual_number: 8; reaction_time: 6.46"
"2018_9_28_13_9_12","8","3","2","roll117","6","actual_number: 8; reaction_time: 3.2"
"2018_9_28_13_9_13","8","1","1","roll117","6","actual_number: 8; reaction_time: 4.93"
"2018_9_28_13_9_14","8","8","4","roll110","2","actual_number: 8; reaction_time: 5.66"
"2018_9_28_13_9_14","8","4","2","roll118","2","actual_number: 8; reaction_time: 2.85"
"2018_9_28_13_9_18","8","3","2","roll118","5","actual_number: 8; reaction_time: 3.34"
"2018_9_28_13_9_19","8","6","3","roll110","3","actual_number: 8; reaction_time: 6.13"
"2018_9_28_13_9_19","8","7","4","roll113","2","actual_number: 8; reaction_time: 3.73"
"2018_9_28_13_9_20","8","1","1","roll118","5","actual_number: 8; reaction_time: 4.46"
"2018_9_28_13_9_22","8","8","4","roll111","4","actual_number: 8; reaction_time: 5.97"
"2018_9_28_13_9_22","8","5","3","roll109","1","actual_number: 8; reaction_time: 7.17"
"2018_9_28_13_9_25","8","7","4","roll114","1","actual_number: 8; reaction_time: 3.87"
"2018_9_28_13_9_27","8","6","3","roll111","2","actual_number: 8; reaction_time: 5.64"
"2018_9_28_13_9_31","8","8","4","roll112","2","actual_number: 8; reaction_time: 6.36"
"2018_9_28_13_9_34","8","6","3","roll112","6","actual_number: 8; reaction_time: 4.55"
"2018_9_28_13_9_36","8","5","3","roll110","1","actual_number: 8; reaction_time: 8.4"
"2018_9_28_13_9_38","8","7","4","roll115","4","actual_number: 8; reaction_time: 10.09"
"2018_9_28_13_9_44","8","8","4","roll113","6","actual_number: 8; reaction_time: 8.58"
"2018_9_28_13_9_46","8","6","3","roll113","6","actual_number: 8; reaction_time: 6.06"
"2018_9_28_13_9_46","8","5","3","roll111","1","actual_number: 8; reaction_time: 7.41"
"2018_9_28_13_9_49","8","7","4","roll116","3","actual_number: 8; reaction_time: 5.39"
"2018_9_28_13_9_54","8","8","4","roll114","4","actual_number: 8; reaction_time: 7.32"
"2018_9_28_13_9_55","8","6","3","roll114","4","actual_number: 8; reaction_time: 6.52"
"2018_9_28_13_9_55","8","7","4","roll117","3","actual_number: 8; reaction_time: 3.9"
"2018_9_28_13_9_56","8","9","5","Q1","d",
"2018_9_28_13_9_56","8","9","5","Q2","d",
"2018_9_28_13_9_56","8","9","5","Q3","b",
"2018_9_28_13_9_56","8","5","3","roll112","1","actual_number: 8; reaction_time: 8"
"2018_9_28_13_10_1","8","7","4","roll118","5","actual_number: 8; reaction_time: 3.57"
"2018_9_28_13_10_2","8","6","3","roll115","5","actual_number: 8; reaction_time: 5.13"
"2018_9_28_13_10_4","8","8","4","roll115","2","actual_number: 8; reaction_time: 7.33"
"2018_9_28_13_10_11","8","5","3","roll113","4","actual_number: 8; reaction_time: 9.97"
"2018_9_28_13_10_15","8","6","3","roll116","5","actual_number: 8; reaction_time: 6.29"
"2018_9_28_13_10_16","8","8","4","roll116","3","actual_number: 8; reaction_time: 7.4"
"2018_9_28_13_10_21","8","5","3","roll114","1","actual_number: 8; reaction_time: 7.45"
"2018_9_28_13_10_22","8","6","3","roll117","6","actual_number: 8; reaction_time: 4.72"
"2018_9_28_13_10_25","8","8","4","roll117","3","actual_number: 8; reaction_time: 6.63"
"2018_9_28_13_10_28","8","6","3","roll118","5","actual_number: 8; reaction_time: 4.15"
"2018_9_28_13_10_33","8","5","3","roll115","3","actual_number: 8; reaction_time: 9.39"
"2018_9_28_13_10_35","8","8","4","roll118","6","actual_number: 8; reaction_time: 7.72"
"2018_9_28_13_10_48","8","5","3","roll116","4","actual_number: 8; reaction_time: 9.34"
"2018_9_28_13_10_54","8","4","2","Q1","d",
"2018_9_28_13_10_54","8","4","2","Q2","d",
"2018_9_28_13_10_54","8","4","2","Q3","b",
"2018_9_28_13_10_55","8","2","1","Q1","d",
"2018_9_28_13_10_55","8","2","1","Q2","d",
"2018_9_28_13_10_55","8","2","1","Q3","b",
"2018_9_28_13_10_58","8","5","3","roll117","3","actual_number: 8; reaction_time: 7.71"
"2018_9_28_13_11_2","8","3","2","Q1","d",
"2018_9_28_13_11_2","8","3","2","Q2","d",
"2018_9_28_13_11_2","8","3","2","Q3","b",
"2018_9_28_13_11_8","8","5","3","roll118","2","actual_number: 8; reaction_time: 7.35"
"2018_9_28_13_11_50","8","10","5","roll108","4","actual_number: 8; reaction_time: 170.84"
"2018_9_28_13_11_58","8","10","5","roll109","1","actual_number: 8; reaction_time: 5.14"
"2018_9_28_13_12_8","8","1","1","Q1","d",
"2018_9_28_13_12_8","8","1","1","Q2","d",
"2018_9_28_13_12_8","8","1","1","Q3","b",
"2018_9_28_13_12_9","8","10","5","roll110","2","actual_number: 8; reaction_time: 5.61"
"2018_9_28_13_12_15","8","10","5","roll111","1","actual_number: 8; reaction_time: 3.38"
"2018_9_28_13_12_19","8","5","3","Q1","d",
"2018_9_28_13_12_19","8","5","3","Q2","d",
"2018_9_28_13_12_19","8","5","3","Q3","b",
"2018_9_28_13_12_21","8","10","5","roll112","3","actual_number: 8; reaction_time: 3.93"
"2018_9_28_13_12_30","8","6","3","Q1","d",
"2018_9_28_13_12_30","8","6","3","Q2","d",
"2018_9_28_13_12_30","8","6","3","Q3","b",
"2018_9_28_13_12_31","8","10","5","roll113","5","actual_number: 8; reaction_time: 5.53"
"2018_9_28_13_12_37","8","10","5","roll114","6","actual_number: 8; reaction_time: 3.32"
"2018_9_28_13_12_42","8","10","5","roll115","5","actual_number: 8; reaction_time: 2.54"
"2018_9_28_13_12_43","8","7","4","Q1","d",
"2018_9_28_13_12_43","8","7","4","Q2","d",
"2018_9_28_13_12_43","8","7","4","Q3","b",
"2018_9_28_13_12_51","8","10","5","roll116","6","actual_number: 8; reaction_time: 5.07"
"2018_9_28_13_12_56","8","10","5","roll117","4","actual_number: 8; reaction_time: 2.84"
"2018_9_28_13_13_2","8","10","5","roll118","1","actual_number: 8; reaction_time: 2.88"
"2018_9_28_13_13_40","8","8","4","Q1","d",
"2018_9_28_13_13_40","8","8","4","Q2","d",
"2018_9_28_13_13_40","8","8","4","Q3","b",
"2018_9_28_13_16_20","8","10","5","Q1","d",
"2018_9_28_13_16_20","8","10","5","Q2","d",
"2018_9_28_13_16_20","8","10","5","Q3","b",
"2018_9_28_13_43_16","8","2","2","roll201","4","actual_number: 9; reaction_time: 4.13"
"2018_9_28_13_43_22","8","2","2","roll202","3","actual_number: 9; reaction_time: 4.26"
"2018_9_28_13_43_28","8","2","2","roll203","3","actual_number: 9; reaction_time: 2.86"
"2018_9_28_13_43_30","8","3","2","roll201","6","actual_number: 9; reaction_time: 5"
"2018_9_28_13_43_32","8","8","5","roll201","6","actual_number: 9; reaction_time: 4.04"
"2018_9_28_13_43_34","8","5","3","roll201","6","actual_number: 9; reaction_time: 5.82"
"2018_9_28_13_43_35","8","2","2","roll204","4","actual_number: 9; reaction_time: 2.51"
"2018_9_28_13_43_36","8","3","2","roll202","4","actual_number: 9; reaction_time: 3.05"
"2018_9_28_13_43_37","8","9","5","roll201","4","actual_number: 9; reaction_time: 6.12"
"2018_9_28_13_43_38","8","6","4","roll201","6","actual_number: 9; reaction_time: 4.63"
"2018_9_28_13_43_38","8","8","5","roll202","2","actual_number: 9; reaction_time: 3.65"
"2018_9_28_13_43_40","8","2","2","roll205","3","actual_number: 9; reaction_time: 2.86"
"2018_9_28_13_43_41","8","3","2","roll203","5","actual_number: 9; reaction_time: 3.2"
"2018_9_28_13_43_42","8","5","3","roll202","6","actual_number: 9; reaction_time: 5.81"
"2018_9_28_13_43_43","8","9","5","roll202","5","actual_number: 9; reaction_time: 3.88"
"2018_9_28_13_43_43","8","4","3","roll201","5","actual_number: 9; reaction_time: 6.78"
"2018_9_28_13_43_44","8","6","4","roll202","6","actual_number: 9; reaction_time: 4.35"
"2018_9_28_13_43_44","8","8","5","roll203","4","actual_number: 9; reaction_time: 4.15"
"2018_9_28_13_43_46","8","2","2","roll206","6","actual_number: 9; reaction_time: 3"
"2018_9_28_13_43_48","8","4","3","roll202","5","actual_number: 9; reaction_time: 2.92"
"2018_9_28_13_43_49","8","9","5","roll203","4","actual_number: 9; reaction_time: 3.5"
"2018_9_28_13_43_50","8","3","2","roll204","6","actual_number: 9; reaction_time: 4.15"
"2018_9_28_13_43_50","8","6","4","roll203","6","actual_number: 9; reaction_time: 3.37"
"2018_9_28_13_43_51","8","5","3","roll203","6","actual_number: 9; reaction_time: 5.76"
"2018_9_28_13_43_52","8","8","5","roll204","6","actual_number: 9; reaction_time: 3.7"
"2018_9_28_13_43_53","8","2","2","roll207","3","actual_number: 9; reaction_time: 2.3"
"2018_9_28_13_43_54","8","1","1","roll201","5","actual_number: 9; reaction_time: 4.9"
"2018_9_28_13_43_54","8","4","3","roll203","6","actual_number: 9; reaction_time: 2.98"
"2018_9_28_13_43_56","8","3","2","roll205","6","actual_number: 9; reaction_time: 3.18"
"2018_9_28_13_43_56","8","7","4","roll201","6","actual_number: 9; reaction_time: 5.01"
"2018_9_28_13_43_57","8","9","5","roll204","4","actual_number: 9; reaction_time: 2.9"
"2018_9_28_13_43_58","8","10","1","roll201","6","actual_number: 9; reaction_time: 7.77"
"2018_9_28_13_43_58","8","6","4","roll204","6","actual_number: 9; reaction_time: 2.58"
"2018_9_28_13_43_58","8","2","2","roll208","5","actual_number: 9; reaction_time: 3.25"
"2018_9_28_13_43_59","8","8","5","roll205","1","actual_number: 9; reaction_time: 3.96"
"2018_9_28_13_44_0","8","5","3","roll204","6","actual_number: 9; reaction_time: 4.99"
"2018_9_28_13_44_1","8","1","1","roll202","4","actual_number: 9; reaction_time: 4.64"
"2018_9_28_13_44_2","8","3","2","roll206","5","actual_number: 9; reaction_time: 3.53"
"2018_9_28_13_44_2","8","9","5","roll205","4","actual_number: 9; reaction_time: 2.9"
"2018_9_28_13_44_3","8","6","4","roll205","6","actual_number: 9; reaction_time: 2.53"
"2018_9_28_13_44_3","8","4","3","roll204","1","actual_number: 9; reaction_time: 4.72"
"2018_9_28_13_44_3","8","2","2","roll209","4","actual_number: 9; reaction_time: 2.71"
"2018_9_28_13_44_4","8","7","4","roll202","4","actual_number: 9; reaction_time: 4.73"
"2018_9_28_13_44_5","8","8","5","roll206","5","actual_number: 9; reaction_time: 4.01"
"2018_9_28_13_44_6","8","1","1","roll203","1","actual_number: 9; reaction_time: 3.2"
"2018_9_28_13_44_8","8","5","3","roll205","6","actual_number: 9; reaction_time: 5.17"
"2018_9_28_13_44_9","8","10","1","roll202","3","actual_number: 9; reaction_time: 8.59"
"2018_9_28_13_44_9","8","9","5","roll206","1","actual_number: 9; reaction_time: 4.34"
"2018_9_28_13_44_9","8","4","3","roll205","4","actual_number: 9; reaction_time: 3.21"
"2018_9_28_13_44_10","8","2","2","roll210","3","actual_number: 9; reaction_time: 2.55"
"2018_9_28_13_44_10","8","6","4","roll206","6","actual_number: 9; reaction_time: 5.13"
"2018_9_28_13_44_11","8","3","2","roll207","6","actual_number: 9; reaction_time: 4.44"
"2018_9_28_13_44_11","8","7","4","roll203","6","actual_number: 9; reaction_time: 5.13"
"2018_9_28_13_44_13","8","8","5","roll207","2","actual_number: 9; reaction_time: 2.97"
"2018_9_28_13_44_14","8","4","3","roll206","6","actual_number: 9; reaction_time: 3.01"
"2018_9_28_13_44_15","8","2","2","roll211","1","actual_number: 9; reaction_time: 2.51"
"2018_9_28_13_44_15","8","5","3","roll206","6","actual_number: 9; reaction_time: 4.45"
"2018_9_28_13_44_16","8","1","1","roll204","5","actual_number: 9; reaction_time: 3.56"
"2018_9_28_13_44_16","8","10","1","roll203","3","actual_number: 9; reaction_time: 4.6"
"2018_9_28_13_44_16","8","3","2","roll208","4","actual_number: 9; reaction_time: 3.31"
"2018_9_28_13_44_17","8","9","5","roll207","6","actual_number: 9; reaction_time: 3.65"
"2018_9_28_13_44_18","8","8","5","roll208","6","actual_number: 9; reaction_time: 3.22"
"2018_9_28_13_44_19","8","6","4","roll207","6","actual_number: 9; reaction_time: 4.41"
"2018_9_28_13_44_21","8","2","2","roll212","5","actual_number: 9; reaction_time: 3.71"
"2018_9_28_13_44_21","8","7","4","roll204","6","actual_number: 9; reaction_time: 4.51"
"2018_9_28_13_44_22","8","3","2","roll209","5","actual_number: 9; reaction_time: 2.95"
"2018_9_28_13_44_23","8","1","1","roll205","2","actual_number: 9; reaction_time: 4.77"
"2018_9_28_13_44_24","8","4","3","roll207","2","actual_number: 9; reaction_time: 2.97"
"2018_9_28_13_44_24","8","9","5","roll208","5","actual_number: 9; reaction_time: 3.96"
"2018_9_28_13_44_24","8","8","5","roll209","5","actual_number: 9; reaction_time: 3.33"
"2018_9_28_13_44_24","8","10","1","roll204","5","actual_number: 9; reaction_time: 1.89"
"2018_9_28_13_44_26","8","5","3","roll207","6","actual_number: 9; reaction_time: 5.15"
"2018_9_28_13_44_26","8","6","4","roll208","6","actual_number: 9; reaction_time: 4.59"
"2018_9_28_13_44_27","8","1","1","roll206","5","actual_number: 9; reaction_time: 2.2"
"2018_9_28_13_44_28","8","2","2","roll213","6","actual_number: 9; reaction_time: 2.44"
"2018_9_28_13_44_28","8","7","4","roll205","6","actual_number: 9; reaction_time: 4.44"
"2018_9_28_13_44_29","8","9","5","roll209","5","actual_number: 9; reaction_time: 2.77"
"2018_9_28_13_44_29","8","4","3","roll208","5","actual_number: 9; reaction_time: 3.09"
"2018_9_28_13_44_30","8","10","1","roll205","1","actual_number: 9; reaction_time: 3.05"
"2018_9_28_13_44_31","8","8","5","roll210","3","actual_number: 9; reaction_time: 2.83"
"2018_9_28_13_44_31","8","3","2","roll210","5","actual_number: 9; reaction_time: 5.13"
"2018_9_28_13_44_32","8","5","3","roll208","6","actual_number: 9; reaction_time: 4.23"
"2018_9_28_13_44_33","8","2","2","roll214","5","actual_number: 9; reaction_time: 2.63"
"2018_9_28_13_44_33","8","6","4","roll209","6","actual_number: 9; reaction_time: 4.25"
"2018_9_28_13_44_34","8","7","4","roll206","1","actual_number: 9; reaction_time: 3.46"
"2018_9_28_13_44_35","8","4","3","roll209","6","actual_number: 9; reaction_time: 3.11"
"2018_9_28_13_44_36","8","5","3","roll209","6","actual_number: 9; reaction_time: 1.4"
"2018_9_28_13_44_37","8","8","5","roll211","6","actual_number: 9; reaction_time: 3.33"
"2018_9_28_13_44_37","8","10","1","roll206","6","actual_number: 9; reaction_time: 4.88"
"2018_9_28_13_44_37","8","2","2","roll215","5","actual_number: 9; reaction_time: 2.5"
"2018_9_28_13_44_38","8","9","5","roll210","6","actual_number: 9; reaction_time: 4.21"
"2018_9_28_13_44_39","8","1","1","roll207","2","actual_number: 9; reaction_time: 7.64"
"2018_9_28_13_44_41","8","5","3","roll210","6","actual_number: 9; reaction_time: 1.15"
"2018_9_28_13_44_41","8","6","4","roll210","6","actual_number: 9; reaction_time: 3.44"
"2018_9_28_13_44_41","8","3","2","roll211","6","actual_number: 9; reaction_time: 7.48"
"2018_9_28_13_44_42","8","4","3","roll210","3","actual_number: 9; reaction_time: 1.5"
"2018_9_28_13_44_43","8","8","5","roll212","6","actual_number: 9; reaction_time: 3.5"
"2018_9_28_13_44_44","8","9","5","roll211","6","actual_number: 9; reaction_time: 3.68"
"2018_9_28_13_44_44","8","7","4","roll207","1","actual_number: 9; reaction_time: 4.48"
"2018_9_28_13_44_44","8","2","2","roll216","3","actual_number: 9; reaction_time: 3.04"
"2018_9_28_13_44_44","8","5","3","roll211","6","actual_number: 9; reaction_time: 1.16"
"2018_9_28_13_44_45","8","1","1","roll208","6","actual_number: 9; reaction_time: 3.51"
"2018_9_28_13_44_46","8","10","1","roll207","4","actual_number: 9; reaction_time: 3.66"
"2018_9_28_13_44_47","8","3","2","roll212","6","actual_number: 9; reaction_time: 3.33"
"2018_9_28_13_44_47","8","4","3","roll211","5","actual_number: 9; reaction_time: 2.98"
"2018_9_28_13_44_48","8","5","3","roll212","6","actual_number: 9; reaction_time: 1.27"
"2018_9_28_13_44_48","8","6","4","roll211","6","actual_number: 9; reaction_time: 4.82"
"2018_9_28_13_44_49","8","9","5","roll212","5","actual_number: 9; reaction_time: 2.57"
"2018_9_28_13_44_49","8","2","2","roll217","5","actual_number: 9; reaction_time: 2.52"
"2018_9_28_13_44_50","8","8","5","roll213","2","actual_number: 9; reaction_time: 3.2"
"2018_9_28_13_44_51","8","10","1","roll208","5","actual_number: 9; reaction_time: 3.03"
"2018_9_28_13_44_51","8","1","1","roll209","5","actual_number: 9; reaction_time: 3.89"
"2018_9_28_13_44_52","8","7","4","roll208","5","actual_number: 9; reaction_time: 5.06"
"2018_9_28_13_44_53","8","6","4","roll212","6","actual_number: 9; reaction_time: 2.35"
"2018_9_28_13_44_53","8","4","3","roll212","5","actual_number: 9; reaction_time: 3.7"
"2018_9_28_13_44_53","8","5","3","roll213","6","actual_number: 9; reaction_time: 1.25"
"2018_9_28_13_44_55","8","2","2","roll218","5","actual_number: 9; reaction_time: 3.14"
"2018_9_28_13_44_55","8","8","5","roll214","6","actual_number: 9; reaction_time: 3.05"
"2018_9_28_13_44_56","8","3","2","roll213","6","actual_number: 9; reaction_time: 4.62"
"2018_9_28_13_44_56","8","9","5","roll213","5","actual_number: 9; reaction_time: 3.33"
"2018_9_28_13_44_57","8","5","3","roll214","6","actual_number: 9; reaction_time: 1.18"
"2018_9_28_13_44_57","8","10","1","roll209","4","actual_number: 9; reaction_time: 3.26"
"2018_9_28_13_44_59","8","7","4","roll209","6","actual_number: 9; reaction_time: 4.82"
"2018_9_28_13_45_0","8","1","1","roll210","3","actual_number: 9; reaction_time: 2.54"
"2018_9_28_13_45_0","8","5","3","roll215","6","actual_number: 9; reaction_time: 1.19"
"2018_9_28_13_45_1","8","3","2","roll214","5","actual_number: 9; reaction_time: 3.14"
"2018_9_28_13_45_1","8","8","5","roll215","2","actual_number: 9; reaction_time: 3.58"
"2018_9_28_13_45_2","8","4","3","roll213","3","actual_number: 9; reaction_time: 1.8"
"2018_9_28_13_45_2","8","6","4","roll213","3","actual_number: 9; reaction_time: 4.77"
"2018_9_28_13_45_4","8","9","5","roll214","6","actual_number: 9; reaction_time: 5.78"
"2018_9_28_13_45_5","8","5","3","roll216","6","actual_number: 9; reaction_time: 1.19"
"2018_9_28_13_45_5","8","10","1","roll210","4","actual_number: 9; reaction_time: 3.76"
"2018_9_28_13_45_6","8","1","1","roll211","6","actual_number: 9; reaction_time: 3.79"
"2018_9_28_13_45_7","8","2","2","pid","21148",
"2018_9_28_13_45_8","8","6","4","roll214","6","actual_number: 9; reaction_time: 3.95"
"2018_9_28_13_45_9","8","4","3","roll214","5","actual_number: 9; reaction_time: 4.61"
"2018_9_28_13_45_9","8","5","3","roll217","6","actual_number: 9; reaction_time: 1.53"
"2018_9_28_13_45_9","8","8","5","roll216","2","actual_number: 9; reaction_time: 3.87"
"2018_9_28_13_45_10","8","3","2","roll215","5","actual_number: 9; reaction_time: 5.82"
"2018_9_28_13_45_10","8","1","1","roll212","3","actual_number: 9; reaction_time: 2.06"
"2018_9_28_13_45_11","8","9","5","roll215","3","actual_number: 9; reaction_time: 4.53"
"2018_9_28_13_45_12","8","5","3","roll218","6","actual_number: 9; reaction_time: 1.37"
"2018_9_28_13_45_12","8","10","1","roll211","2","actual_number: 9; reaction_time: 4.92"
"2018_9_28_13_45_14","8","6","4","roll215","6","actual_number: 9; reaction_time: 3.5"
"2018_9_28_13_45_15","8","8","5","roll217","1","actual_number: 9; reaction_time: 3.01"
"2018_9_28_13_45_16","8","4","3","roll215","3","actual_number: 9; reaction_time: 4.79"
"2018_9_28_13_45_17","8","1","1","roll213","2","actual_number: 9; reaction_time: 2.79"
"2018_9_28_13_45_19","8","10","1","roll212","4","actual_number: 9; reaction_time: 3.73"
"2018_9_28_13_45_19","8","3","2","roll216","5","actual_number: 9; reaction_time: 5.37"
"2018_9_28_13_45_20","8","8","5","roll218","2","actual_number: 9; reaction_time: 3.05"
"2018_9_28_13_45_21","8","1","1","roll214","2","actual_number: 9; reaction_time: 2.11"
"2018_9_28_13_45_22","8","9","5","roll216","6","actual_number: 9; reaction_time: 5.52"
"2018_9_28_13_45_22","8","6","4","roll216","4","actual_number: 9; reaction_time: 3.58"
"2018_9_28_13_45_23","8","7","4","roll210","6","actual_number: 9; reaction_time: 19.6"
"2018_9_28_13_45_23","8","4","3","roll216","4","actual_number: 9; reaction_time: 2.57"
"2018_9_28_13_45_24","8","5","3","pid","19729",
"2018_9_28_13_45_25","8","3","2","roll217","6","actual_number: 9; reaction_time: 3.04"
"2018_9_28_13_45_26","8","10","1","roll213","5","actual_number: 9; reaction_time: 3.58"
"2018_9_28_13_45_27","8","1","1","roll215","6","actual_number: 9; reaction_time: 2.99"
"2018_9_28_13_45_28","8","9","5","roll217","6","actual_number: 9; reaction_time: 3.63"
"2018_9_28_13_45_28","8","6","4","roll217","6","actual_number: 9; reaction_time: 3.31"
"2018_9_28_13_45_31","8","3","2","roll218","6","actual_number: 9; reaction_time: 3.72"
"2018_9_28_13_45_32","8","10","1","roll214","1","actual_number: 9; reaction_time: 3.22"
"2018_9_28_13_45_33","8","8","5","pid","22720",
"2018_9_28_13_45_33","8","7","4","roll211","2","actual_number: 9; reaction_time: 7.05"
"2018_9_28_13_45_34","8","9","5","roll218","6","actual_number: 9; reaction_time: 3.42"
"2018_9_28_13_45_35","8","1","1","roll216","5","actual_number: 9; reaction_time: 4.17"
"2018_9_28_13_45_35","8","6","4","roll218","6","actual_number: 9; reaction_time: 4.47"
"2018_9_28_13_45_39","8","7","4","roll212","6","actual_number: 9; reaction_time: 3.63"
"2018_9_28_13_45_40","8","1","1","roll217","3","actual_number: 9; reaction_time: 2.55"
"2018_9_28_13_45_40","8","10","1","roll215","4","actual_number: 9; reaction_time: 5.95"
"2018_9_28_13_45_41","8","4","3","roll217","3","actual_number: 9; reaction_time: 15.41"
"2018_9_28_13_45_46","8","1","1","roll218","6","actual_number: 9; reaction_time: 3.39"
"2018_9_28_13_45_47","8","4","3","roll218","5","actual_number: 9; reaction_time: 3.5"
"2018_9_28_13_45_47","8","7","4","roll213","1","actual_number: 9; reaction_time: 3.53"
"2018_9_28_13_45_48","8","3","2","pid","22590",
"2018_9_28_13_45_49","8","10","1","roll216","4","actual_number: 9; reaction_time: 2.06"
"2018_9_28_13_45_49","8","9","5","pid","22649",
"2018_9_28_13_45_54","8","7","4","roll214","1","actual_number: 9; reaction_time: 3.71"
"2018_9_28_13_45_57","8","6","4","pid","20094",
"2018_9_28_13_45_58","8","4","3","pid","20028",
"2018_9_28_13_45_59","8","7","4","roll215","1","actual_number: 9; reaction_time: 2.88"
"2018_9_28_13_46_1","8","1","1","pid","21643",
"2018_9_28_13_46_2","8","10","1","roll217","5","actual_number: 9; reaction_time: 10.93"
"2018_9_28_13_46_7","8","7","4","roll216","5","actual_number: 9; reaction_time: 3.65"
"2018_9_28_13_46_8","8","10","1","roll218","4","actual_number: 9; reaction_time: 3.47"
"2018_9_28_13_46_14","8","7","4","roll217","5","actual_number: 9; reaction_time: 4.07"
"2018_9_28_13_46_21","8","7","4","roll218","3","actual_number: 9; reaction_time: 4.98"
"2018_9_28_13_46_35","8","10","1","pid","2271g",
"2018_9_28_13_46_46","8","7","4","pid","22585",
