"date","group","subject","team","stage","round","condition","type","response1","error1","comment","RT"
"2018_6_26_6_46_29","95","4","1","2","6","forced","NULL","3","NULL","actual_number: 7","2.57"
"2018_6_26_6_46_33","95","3","2","1","6","forced","NULL","3","NULL","actual_number: 7","1.14"
"2018_6_26_6_46_41","95","2","2","2","6","forced","NULL","3","NULL","actual_number: 7","1.63"
"2018_6_26_6_47_28","95","1","1","1","7","forced","NULL","4","NULL","actual_number: 7","3"
"2018_6_26_6_47_30","95","3","2","1","7","forced","NULL","5","NULL","actual_number: 7","3.56"
"2018_6_26_6_47_36","95","2","1","2","7","forced","NULL","4","NULL","actual_number: 7","1.64"
"2018_6_26_6_47_42","95","4","2","2","7","forced","NULL","5","NULL","actual_number: 7","3.88"
"2018_6_26_6_47_51","95","1","1","1","8","forced","NULL","5","NULL","actual_number: 7","1.18"
"2018_6_26_6_47_57","95","2","1","2","8","forced","NULL","5","NULL","actual_number: 7","1.09"
"2018_6_26_6_48_5","95","3","2","1","8","forced","NULL","5","NULL","actual_number: 7","1.27"
"2018_6_26_6_48_13","95","4","2","2","8","forced","NULL","5","NULL","actual_number: 7","1.32"
"2018_6_26_6_48_15","95","1","1","1","9","forced","NULL","6","NULL","actual_number: 7","2.84"
"2018_6_26_6_48_23","95","2","1","2","9","forced","NULL","6","NULL","actual_number: 7","1.7"
"2018_6_26_6_48_31","95","3","2","1","9","forced","NULL","6","NULL","actual_number: 7","4.16"
"2018_6_26_6_48_43","95","4","2","2","9","forced","NULL","6","NULL","actual_number: 7","2.11"
"2018_6_26_6_49_49","95","1","1","1","10","forced","NULL","1","NULL","actual_number: 7","1.57"
"2018_6_26_6_50_1","95","3","2","1","10","forced","NULL","3","NULL","actual_number: 7","4.12"
"2018_6_26_6_50_3","95","4","1","2","10","forced","NULL","1","NULL","actual_number: 7","3.26"
"2018_6_26_6_50_11","95","2","2","2","10","forced","NULL","3","NULL","actual_number: 7","1.38"
"2018_6_26_6_50_23","95","1","1","1","11","forced","NULL","2","NULL","actual_number: 7","4.46"
"2018_6_26_6_50_27","95","3","2","1","11","forced","NULL","2","NULL","actual_number: 7","1.41"
"2018_6_26_6_50_36","95","4","1","2","11","forced","NULL","2","NULL","actual_number: 7","3.37"
"2018_6_26_6_50_38","95","2","2","2","11","forced","NULL","2","NULL","actual_number: 7","2.11"
"2018_6_26_6_50_55","95","1","1","1","12","forced","NULL","3","NULL","actual_number: 7","1.2"
"2018_6_26_6_50_56","95","3","2","1","12","forced","NULL","3","NULL","actual_number: 7","1.68"
"2018_6_26_6_51_4","95","4","1","2","12","forced","NULL","3","NULL","actual_number: 7","4.24"
"2018_6_26_6_51_6","95","2","2","2","12","forced","NULL","3","NULL","actual_number: 7","2.76"
"2018_6_26_6_51_56","95","1","1","1","13","forced","NULL","4","NULL","actual_number: 7","2.76"
"2018_6_26_6_51_58","95","3","2","1","13","forced","NULL","5","NULL","actual_number: 7","2.74"
"2018_6_26_6_52_5","95","2","1","2","13","forced","NULL","4","NULL","actual_number: 7","1.41"
"2018_6_26_6_52_16","95","4","2","2","13","forced","NULL","5","NULL","actual_number: 7","1.71"
"2018_6_26_6_52_26","95","1","1","1","14","forced","NULL","5","NULL","actual_number: 7","3.4"
"2018_6_26_6_52_31","95","3","2","1","14","forced","NULL","5","NULL","actual_number: 7","1.9"
"2018_6_26_6_52_36","95","2","1","2","14","forced","NULL","5","NULL","actual_number: 7","1.76"
"2018_6_26_6_52_38","95","4","2","2","14","forced","NULL","5","NULL","actual_number: 7","2.21"
"2018_6_26_6_52_52","95","3","2","1","15","forced","NULL","6","NULL","actual_number: 7","1.24"
"2018_6_26_6_52_54","95","1","1","1","15","forced","NULL","6","NULL","actual_number: 7","1.97"
"2018_6_26_6_52_59","95","4","2","2","15","forced","NULL","6","NULL","actual_number: 7","1.31"
"2018_6_26_6_53_3","95","2","1","2","15","forced","NULL","6","NULL","actual_number: 7","1.26"
"2018_6_26_6_53_50","95","3","2","1","16","forced","NULL","2","NULL","actual_number: 7","1.97"
"2018_6_26_6_53_55","95","1","1","1","16","forced","NULL","1","NULL","actual_number: 7","5.43"
"2018_6_26_6_54_4","95","2","2","2","16","forced","NULL","1","NULL","actual_number: 7","1.89"
"2018_6_26_6_54_5","95","4","1","2","16","forced","NULL","2","NULL","actual_number: 7","1.97"
"2018_6_26_6_54_27","95","1","1","1","17","forced","NULL","2","NULL","actual_number: 7","1.46"
"2018_6_26_6_54_28","95","3","2","1","17","forced","NULL","2","NULL","actual_number: 7","1.74"
"2018_6_26_6_54_38","95","2","2","2","17","forced","NULL","2","NULL","actual_number: 7","3.67"
"2018_6_26_6_54_39","95","4","1","2","17","forced","NULL","2","NULL","actual_number: 7","4.2"
"2018_6_26_6_54_53","95","1","1","1","18","forced","NULL","3","NULL","actual_number: 7","1.11"
"2018_6_26_6_54_55","95","3","2","1","18","forced","NULL","3","NULL","actual_number: 7","2.12"
"2018_6_26_6_54_59","95","4","1","2","18","forced","NULL","3","NULL","actual_number: 7","1.25"
"2018_6_26_6_55_7","95","2","2","2","18","forced","NULL","3","NULL","actual_number: 7","1.75"
"2018_6_26_6_56_25","95","1","1","1","19","forced","NULL","1","NULL","actual_number: 7","3.71"
"2018_6_26_6_56_27","95","3","2","1","19","forced","NULL","3","NULL","actual_number: 7","2.22"
"2018_6_26_6_57_44","95","2","2","2","19","forced","NULL","3","NULL","actual_number: 7","3.06"
"2018_6_26_6_57_46","95","4","1","2","19","forced","NULL","3","NULL","actual_number: 7","3.93"
"2018_6_26_6_58_3","95","1","1","1","20","forced","NULL","2","NULL","actual_number: 7","1.63"
"2018_6_26_6_58_4","95","3","2","1","20","forced","NULL","2","NULL","actual_number: 7","1.84"
"2018_6_26_6_58_18","95","2","2","2","20","forced","NULL","2","NULL","actual_number: 7","8.82"
"2018_6_26_6_58_22","95","4","1","2","20","forced","NULL","2","NULL","actual_number: 7","1.93"
"2018_6_26_6_58_35","95","3","2","1","21","forced","NULL","2","NULL","actual_number: 7","1.94"
"2018_6_26_6_58_38","95","1","1","1","21","forced","NULL","2","NULL","actual_number: 7","1.58"
"2018_6_26_6_58_45","95","4","1","2","21","forced","NULL","3","NULL","actual_number: 7","3.33"
"2018_6_26_6_58_46","95","2","2","2","21","forced","NULL","3","NULL","actual_number: 7","5.24"
"2018_6_26_6_59_20","95","1","1","1","22","forced","NULL","4","NULL","actual_number: 7","1.64"
"2018_6_26_6_59_22","95","3","2","1","22","forced","NULL","5","NULL","actual_number: 7","1.89"
"2018_6_26_6_59_33","95","4","1","2","22","forced","NULL","4","NULL","actual_number: 7","5.72"
"2018_6_26_6_59_35","95","2","2","2","22","forced","NULL","5","NULL","actual_number: 7","2.14"
"2018_6_26_6_59_49","95","1","1","1","23","forced","NULL","4","NULL","actual_number: 7","1.28"
"2018_6_26_6_59_50","95","3","2","1","23","forced","NULL","4","NULL","actual_number: 7","1.27"
"2018_6_26_6_59_55","95","2","2","2","23","forced","NULL","5","NULL","actual_number: 7","1.62"
"2018_6_26_6_59_57","95","4","1","2","23","forced","NULL","5","NULL","actual_number: 7","2.6"
"2018_6_26_7_0_13","95","1","1","1","24","forced","NULL","5","NULL","actual_number: 7","2.24"
"2018_6_26_7_0_15","95","3","2","1","24","forced","NULL","5","NULL","actual_number: 7","5.09"
"2018_6_26_7_0_24","95","2","2","2","24","forced","NULL","6","NULL","actual_number: 7","3.23"
"2018_6_26_7_0_26","95","4","1","2","24","forced","NULL","6","NULL","actual_number: 7","2.82"
"2018_6_26_7_1_1","95","3","2","1","25","forced","NULL","1","NULL","actual_number: 7","2.53"
"2018_6_26_7_1_8","95","1","1","1","25","forced","NULL","1","NULL","actual_number: 7","1.93"
"2018_6_26_7_1_11","95","2","2","2","25","forced","NULL","1","NULL","actual_number: 7","1.9"
"2018_6_26_7_1_20","95","4","1","2","25","forced","NULL","2","NULL","actual_number: 7","2.25"
"2018_6_26_7_1_36","95","1","1","1","26","forced","NULL","2","NULL","actual_number: 7","1.25"
"2018_6_26_7_1_38","95","3","2","1","26","forced","NULL","2","NULL","actual_number: 7","2.66"
"2018_6_26_7_1_45","95","2","2","2","26","forced","NULL","2","NULL","actual_number: 7","2.37"
"2018_6_26_7_1_47","95","4","1","2","26","forced","NULL","2","NULL","actual_number: 7","2.9"
"2018_6_26_7_2_0","95","3","2","1","27","forced","NULL","3","NULL","actual_number: 7","1.32"
"2018_6_26_7_2_4","95","1","1","1","27","forced","NULL","3","NULL","actual_number: 7","4.11"
"2018_6_26_7_2_12","95","4","1","2","27","forced","NULL","3","NULL","actual_number: 7","1.38"
"2018_6_26_7_2_14","95","2","2","2","27","forced","NULL","3","NULL","actual_number: 7","2.8"
"2018_6_26_7_3_40","95","1","1","1","28","forced","NULL","1","NULL","actual_number: 7","4.85"
"2018_6_26_7_3_42","95","3","2","1","28","forced","NULL","2","NULL","actual_number: 7","5.71"
"2018_6_26_7_3_46","95","2","1","2","28","forced","NULL","1","NULL","actual_number: 7","1.11"
"2018_6_26_7_3_59","95","4","2","2","28","forced","NULL","2","NULL","actual_number: 7","1.91"
"2018_6_26_7_4_10","95","1","1","1","29","forced","NULL","2","NULL","actual_number: 7","1.49"
"2018_6_26_7_4_14","95","3","2","1","29","forced","NULL","2","NULL","actual_number: 7","1.14"
"2018_6_26_7_4_19","95","2","1","2","29","forced","NULL","2","NULL","actual_number: 7","1.26"
"2018_6_26_7_4_20","95","4","2","2","29","forced","NULL","2","NULL","actual_number: 7","2.21"
"2018_6_26_7_4_35","95","1","1","1","30","forced","NULL","3","NULL","actual_number: 7","1.38"
"2018_6_26_7_4_36","95","3","2","1","30","forced","NULL","3","NULL","actual_number: 7","1.5"
"2018_6_26_7_4_43","95","2","1","2","30","forced","NULL","3","NULL","actual_number: 7","1.61"
"2018_6_26_7_4_45","95","4","2","2","30","forced","NULL","3","NULL","actual_number: 7","1.83"
"2018_6_26_7_5_29","95","1","1","1","31","forced","NULL","4","NULL","actual_number: 7","6.28"
"2018_6_26_7_5_32","95","3","2","1","31","forced","NULL","4","NULL","actual_number: 7","2.78"
"2018_6_26_7_5_38","95","2","1","2","31","forced","NULL","5","NULL","actual_number: 7","2.3"
"2018_6_26_7_5_47","95","4","2","2","31","forced","NULL","5","NULL","actual_number: 7","3.88"
"2018_6_26_7_5_53","95","1","1","1","32","forced","NULL","6","NULL","actual_number: 7","1.48"
"2018_6_26_7_6_4","95","3","2","1","32","forced","NULL","5","NULL","actual_number: 7","1.33"
"2018_6_26_7_6_7","95","2","1","2","32","forced","NULL","5","NULL","actual_number: 7","3.59"
"2018_6_26_7_6_13","95","4","2","2","32","forced","NULL","6","NULL","actual_number: 7","2.29"
"2018_6_26_7_6_23","95","1","1","1","33","forced","NULL","5","NULL","actual_number: 7","1.23"
"2018_6_26_7_6_31","95","3","2","1","33","forced","NULL","6","NULL","actual_number: 7","4.61"
"2018_6_26_7_6_32","95","2","1","2","33","forced","NULL","6","NULL","actual_number: 7","5.47"
"2018_6_26_7_6_38","95","4","2","2","33","forced","NULL","6","NULL","actual_number: 7","1.2"
"2018_6_26_7_7_15","95","1","1","1","34","forced","NULL","1","NULL","actual_number: 7","2.25"
"2018_6_26_7_7_23","95","3","2","1","34","forced","NULL","3","NULL","actual_number: 7","2.69"
"2018_6_26_7_7_26","95","2","1","2","34","forced","NULL","1","NULL","actual_number: 7","4.07"
"2018_6_26_7_7_33","95","4","2","2","34","forced","NULL","3","NULL","actual_number: 7","1.58"
"2018_6_26_7_7_42","95","1","1","1","35","forced","NULL","1","NULL","actual_number: 7","2.09"
"2018_6_26_7_7_48","95","3","2","1","35","forced","NULL","2","NULL","actual_number: 7","1.82"
"2018_6_26_7_7_51","95","2","1","2","35","forced","NULL","2","NULL","actual_number: 7","4.14"
"2018_6_26_7_7_55","95","4","2","2","35","forced","NULL","2","NULL","actual_number: 7","1.08"
"2018_6_26_7_8_6","95","1","1","1","36","forced","NULL","3","NULL","actual_number: 7","1.04"
"2018_6_26_7_8_10","95","3","2","1","36","forced","NULL","3","NULL","actual_number: 7","1.19"
"2018_6_26_7_8_12","95","2","1","2","36","forced","NULL","3","NULL","actual_number: 7","2.16"
"2018_6_26_7_8_17","95","4","2","2","36","forced","NULL","3","NULL","actual_number: 7","1.61"
"2018_6_26_7_26_11","94","1","1","1","1","forced","NULL","1","NULL","actual_number: 7","1.99"
"2018_6_26_7_26_21","94","3","2","1","1","forced","NULL","1","NULL","actual_number: 7","1.77"
"2018_6_26_7_26_29","94","4","2","2","1","forced","NULL","2","NULL","actual_number: 7","1.33"
"2018_6_26_7_26_44","94","3","2","1","2","forced","NULL","2","NULL","actual_number: 7","2.5"
"2018_6_26_7_26_49","94","4","2","2","2","forced","NULL","2","NULL","actual_number: 7","1.33"
"2018_6_26_7_27_4","94","3","2","1","3","forced","NULL","3","NULL","actual_number: 7","1.71"
"2018_6_26_7_27_10","94","4","2","2","3","forced","NULL","3","NULL","actual_number: 7","1.63"
"2018_6_26_7_27_46","94","3","2","1","4","forced","NULL","3","NULL","actual_number: 7","1.6"
"2018_6_26_7_27_56","94","4","2","2","4","forced","NULL","4","NULL","actual_number: 7","1.53"
"2018_6_26_7_28_10","94","3","2","1","5","forced","NULL","3","NULL","actual_number: 7","1.16"
"2018_6_26_7_28_18","94","4","2","2","5","forced","NULL","4","NULL","actual_number: 7","1.2"
"2018_6_26_7_28_31","94","3","2","1","6","forced","NULL","4","NULL","actual_number: 7","1.36"
"2018_6_26_7_28_39","94","4","2","2","6","forced","NULL","4","NULL","actual_number: 7","2.04"
"2018_6_26_7_29_14","94","3","2","1","7","forced","NULL","4","NULL","actual_number: 7","1.89"
"2018_6_26_7_29_22","94","4","2","2","7","forced","NULL","4","NULL","actual_number: 7","1.7"
"2018_6_26_7_29_34","94","3","2","1","8","forced","NULL","5","NULL","actual_number: 7","1.13"
"2018_6_26_7_29_42","94","4","2","2","8","forced","NULL","5","NULL","actual_number: 7","1.2"
"2018_6_26_7_29_55","94","3","2","1","9","forced","NULL","5","NULL","actual_number: 7","2.06"
"2018_6_26_7_30_7","94","4","2","2","9","forced","NULL","5","NULL","actual_number: 7","1.81"
