"date","group","subject","team","stage","round","condition","type","response1","error1","comment","RT"
"2018_9_28_13_15_56","8","2","1","2","5","forced","NULL","5","NULL","actual_number: 7","4.89"
"2018_9_28_13_16_0","8","3","2","1","7","forced","NULL","5","NULL","actual_number: 7","5.65"
"2018_9_28_13_16_7","8","6","3","2","4","forced","NULL","6","NULL","actual_number: 7","7.29"
"2018_9_28_13_16_10","8","4","2","2","7","forced","NULL","5","NULL","actual_number: 7","1.92"
"2018_9_28_13_16_15","8","1","1","1","6","forced","NULL","5","NULL","actual_number: 7","7.44"
"2018_9_28_13_16_24","8","2","1","2","6","forced","NULL","2","NULL","actual_number: 7","2.45"
"2018_9_28_13_16_28","8","5","3","1","5","forced","NULL","5","NULL","actual_number: 7","7.51"
"2018_9_28_13_16_29","8","3","2","1","8","forced","NULL","6","NULL","actual_number: 7","5.19"
"2018_9_28_13_16_39","8","4","2","2","8","forced","NULL","6","NULL","actual_number: 7","4.53"
"2018_9_28_13_16_39","8","7","4","1","4","forced","NULL","1","NULL","actual_number: 7","6.87"
"2018_9_28_13_16_50","8","6","3","2","5","forced","NULL","1","NULL","actual_number: 7","4.84"
"2018_9_28_13_16_57","8","3","2","1","9","forced","NULL","5","NULL","actual_number: 7","5.32"
"2018_9_28_13_17_0","8","8","4","2","4","forced","NULL","4","NULL","actual_number: 7","3.61"
"2018_9_28_13_17_4","8","1","1","1","7","forced","NULL","6","NULL","actual_number: 7","10.33"
"2018_9_28_13_17_7","8","4","2","2","9","forced","NULL","5","NULL","actual_number: 7","4.45"
"2018_9_28_13_17_11","8","2","1","2","7","forced","NULL","4","NULL","actual_number: 7","2.64"
"2018_9_28_13_17_20","8","5","3","1","6","forced","NULL","2","NULL","actual_number: 7","8.64"
"2018_9_28_13_17_23","8","7","4","1","5","forced","NULL","2","NULL","actual_number: 7","9.13"
"2018_9_28_13_17_27","8","1","1","1","8","forced","NULL","1","NULL","actual_number: 7","4.56"
"2018_9_28_13_17_37","8","8","4","2","5","forced","NULL","4","NULL","actual_number: 7","5.28"
"2018_9_28_13_17_38","8","2","1","2","8","forced","NULL","5","NULL","actual_number: 7","3.42"
"2018_9_28_13_17_40","8","6","3","2","6","forced","NULL","5","NULL","actual_number: 7","5.93"
"2018_9_28_13_17_46","8","10","5","2","1","forced","NULL","1","NULL","actual_number: 7","11.31"
"2018_9_28_13_17_58","8","1","1","1","9","forced","NULL","2","NULL","actual_number: 7","8.1"
"2018_9_28_13_18_1","8","7","4","1","6","forced","NULL","6","NULL","actual_number: 7","9.34"
"2018_9_28_13_18_7","8","2","1","2","9","forced","NULL","1","NULL","actual_number: 7","3.19"
"2018_9_28_13_18_12","8","9","5","1","2","forced","NULL","5","NULL","actual_number: 7","5.04"
"2018_9_28_13_18_19","8","8","4","2","6","forced","NULL","6","NULL","actual_number: 7","9.76"
"2018_9_28_13_18_31","8","10","5","2","2","forced","NULL","5","NULL","actual_number: 7","9.24"
"2018_9_28_13_18_38","8","5","3","1","7","forced","NULL","6","NULL","actual_number: 7","8.41"
"2018_9_28_13_18_46","8","6","3","2","7","forced","NULL","6","NULL","actual_number: 7","3.31"
"2018_9_28_13_18_51","8","9","5","1","3","forced","NULL","4","NULL","actual_number: 7","6.71"
"2018_9_28_13_19_3","8","5","3","1","8","forced","NULL","6","NULL","actual_number: 7","6.3"
"2018_9_28_13_19_9","8","10","5","2","3","forced","NULL","5","NULL","actual_number: 7","9.56"
"2018_9_28_13_19_12","8","7","4","1","7","forced","NULL","2","NULL","actual_number: 7","6.32"
"2018_9_28_13_19_13","8","6","3","2","8","forced","NULL","6","NULL","actual_number: 7","4.36"
"2018_9_28_13_19_28","8","8","4","2","7","forced","NULL","4","NULL","actual_number: 7","3.9"
"2018_9_28_13_19_34","8","5","3","1","9","forced","NULL","6","NULL","actual_number: 7","7.03"
"2018_9_28_13_19_46","8","6","3","2","9","forced","NULL","6","NULL","actual_number: 7","6.65"
"2018_9_28_13_19_48","8","7","4","1","8","forced","NULL","5","NULL","actual_number: 7","8.56"
"2018_9_28_13_19_56","8","8","4","2","8","forced","NULL","3","NULL","actual_number: 7","2"
"2018_9_28_13_20_1","8","9","5","1","4","forced","NULL","6","NULL","actual_number: 7","5.1"
"2018_9_28_13_20_13","8","10","5","2","4","forced","NULL","4","NULL","actual_number: 7","6.58"
"2018_9_28_13_20_16","8","7","4","1","9","forced","NULL","1","NULL","actual_number: 7","7.66"
"2018_9_28_13_20_26","8","8","4","2","9","forced","NULL","4","NULL","actual_number: 7","3.05"
"2018_9_28_13_20_31","8","9","5","1","5","forced","NULL","5","NULL","actual_number: 7","6.09"
"2018_9_28_13_20_43","8","10","5","2","5","forced","NULL","2","NULL","actual_number: 7","6.93"
"2018_9_28_13_20_59","8","9","5","1","6","forced","NULL","6","NULL","actual_number: 7","4.89"
"2018_9_28_13_21_13","8","10","5","2","6","forced","NULL","3","NULL","actual_number: 7","5.5"
"2018_9_28_13_21_52","8","9","5","1","7","forced","NULL","4","NULL","actual_number: 7","5.91"
"2018_9_28_13_22_10","8","10","5","2","7","forced","NULL","3","NULL","actual_number: 7","9.05"
"2018_9_28_13_22_27","8","9","5","1","8","forced","NULL","4","NULL","actual_number: 7","4.33"
"2018_9_28_13_22_39","8","10","5","2","8","forced","NULL","6","NULL","actual_number: 7","6.4"
"2018_9_28_13_22_57","8","9","5","1","9","forced","NULL","6","NULL","actual_number: 7","6.06"
"2018_9_28_13_23_7","8","10","5","2","9","forced","NULL","6","NULL","actual_number: 7","4.84"
"2018_9_28_13_23_49","8","3","2","1","10","forced","NULL","5","NULL","actual_number: 7","4.82"
"2018_9_28_13_23_54","8","7","4","1","10","forced","NULL","5","NULL","actual_number: 7","6.14"
"2018_9_28_13_23_56","8","1","1","1","10","forced","NULL","3","NULL","actual_number: 7","5.81"
"2018_9_28_13_23_58","8","5","3","1","10","forced","NULL","5","NULL","actual_number: 7","6.88"
"2018_9_28_13_24_3","8","6","4","2","10","forced","NULL","5","NULL","actual_number: 7","3.19"
"2018_9_28_13_24_5","8","2","2","2","10","forced","NULL","4","NULL","actual_number: 7","7.02"
"2018_9_28_13_24_12","8","4","3","2","10","forced","NULL","5","NULL","actual_number: 7","2.36"
"2018_9_28_13_24_22","8","3","2","1","11","forced","NULL","6","NULL","actual_number: 7","5.16"
"2018_9_28_13_24_23","8","9","5","1","10","forced","NULL","6","NULL","actual_number: 7","4.95"
"2018_9_28_13_24_29","8","10","1","2","10","forced","NULL","4","NULL","actual_number: 7","4.99"
"2018_9_28_13_24_31","8","5","3","1","11","forced","NULL","6","NULL","actual_number: 7","6.48"
"2018_9_28_13_24_31","8","7","4","1","11","forced","NULL","2","NULL","actual_number: 7","5.94"
"2018_9_28_13_24_35","8","8","5","2","10","forced","NULL","3","NULL","actual_number: 7","4.57"
"2018_9_28_13_24_35","8","2","2","2","11","forced","NULL","1","NULL","actual_number: 7","6.03"
"2018_9_28_13_24_43","8","6","4","2","11","forced","NULL","2","NULL","actual_number: 7","4.63"
"2018_9_28_13_24_43","8","4","3","2","11","forced","NULL","2","NULL","actual_number: 7","4.99"
"2018_9_28_13_24_43","8","1","1","1","11","forced","NULL","3","NULL","actual_number: 7","4.23"
"2018_9_28_13_24_51","8","9","5","1","11","forced","NULL","6","NULL","actual_number: 7","4.85"
"2018_9_28_13_24_53","8","3","2","1","12","forced","NULL","6","NULL","actual_number: 7","3.76"
"2018_9_28_13_24_56","8","10","1","2","11","forced","NULL","2","NULL","actual_number: 7","5.78"
"2018_9_28_13_25_4","8","5","3","1","12","forced","NULL","5","NULL","actual_number: 7","7.44"
"2018_9_28_13_25_5","8","2","2","2","12","forced","NULL","6","NULL","actual_number: 7","5.63"
"2018_9_28_13_25_8","8","8","5","2","11","forced","NULL","6","NULL","actual_number: 7","9"
"2018_9_28_13_25_12","8","7","4","1","12","forced","NULL","2","NULL","actual_number: 7","6.42"
"2018_9_28_13_25_12","8","4","3","2","12","forced","NULL","5","NULL","actual_number: 7","2.08"
"2018_9_28_13_25_17","8","1","1","1","12","forced","NULL","1","NULL","actual_number: 7","4.1"
"2018_9_28_13_25_22","8","6","4","2","12","forced","NULL","2","NULL","actual_number: 7","3.17"
"2018_9_28_13_25_26","8","9","5","1","12","forced","NULL","4","NULL","actual_number: 7","5.24"
"2018_9_28_13_25_28","8","10","1","2","12","forced","NULL","6","NULL","actual_number: 7","4.96"
"2018_9_28_13_25_44","8","8","5","2","12","forced","NULL","1","NULL","actual_number: 7","2.7"
"2018_9_28_13_25_51","8","3","2","1","13","forced","NULL","4","NULL","actual_number: 7","4.95"
"2018_9_28_13_25_59","8","5","3","1","13","forced","NULL","4","NULL","actual_number: 7","7.15"
"2018_9_28_13_26_0","8","2","2","2","13","forced","NULL","3","NULL","actual_number: 7","4.74"
"2018_9_28_13_26_8","8","4","3","2","13","forced","NULL","3","NULL","actual_number: 7","4.4"
"2018_9_28_13_26_15","8","1","1","1","13","forced","NULL","3","NULL","actual_number: 7","5.94"
"2018_9_28_13_26_19","8","3","2","1","14","forced","NULL","6","NULL","actual_number: 7","4.34"
"2018_9_28_13_26_27","8","7","4","1","13","forced","NULL","6","NULL","actual_number: 7","6.61"
"2018_9_28_13_26_30","8","5","3","1","14","forced","NULL","6","NULL","actual_number: 7","5.99"
"2018_9_28_13_26_30","8","9","5","1","13","forced","NULL","6","NULL","actual_number: 7","5.83"
"2018_9_28_13_26_31","8","2","2","2","14","forced","NULL","6","NULL","actual_number: 7","5.94"
"2018_9_28_13_26_32","8","10","1","2","13","forced","NULL","6","NULL","actual_number: 7","6.66"
"2018_9_28_13_26_37","8","6","4","2","13","forced","NULL","6","NULL","actual_number: 7","5.28"
"2018_9_28_13_26_40","8","4","3","2","14","forced","NULL","6","NULL","actual_number: 7","2.91"
"2018_9_28_13_26_47","8","3","2","1","15","forced","NULL","6","NULL","actual_number: 7","4.92"
"2018_9_28_13_26_51","8","1","1","1","14","forced","NULL","4","NULL","actual_number: 7","6.17"
"2018_9_28_13_26_51","8","8","5","2","13","forced","NULL","5","NULL","actual_number: 7","3.59"
"2018_9_28_13_27_0","8","5","3","1","15","forced","NULL","6","NULL","actual_number: 7","6.2"
"2018_9_28_13_27_0","8","7","4","1","14","forced","NULL","4","NULL","actual_number: 7","6.38"
"2018_9_28_13_27_3","8","2","2","2","15","forced","NULL","5","NULL","actual_number: 7","7.09"
"2018_9_28_13_27_4","8","4","3","2","15","forced","NULL","6","NULL","actual_number: 7","1.44"
"2018_9_28_13_27_7","8","10","1","2","14","forced","NULL","3","NULL","actual_number: 7","8.35"
"2018_9_28_13_27_9","8","9","5","1","14","forced","NULL","6","NULL","actual_number: 7","4.15"
"2018_9_28_13_27_10","8","6","4","2","14","forced","NULL","4","NULL","actual_number: 7","3.13"
"2018_9_28_13_27_18","8","8","5","2","14","forced","NULL","4","NULL","actual_number: 7","1.98"
"2018_9_28_13_27_27","8","1","1","1","15","forced","NULL","5","NULL","actual_number: 7","3.81"
"2018_9_28_13_27_31","8","7","4","1","15","forced","NULL","6","NULL","actual_number: 7","6.4"
"2018_9_28_13_27_40","8","10","1","2","15","forced","NULL","3","NULL","actual_number: 7","6.64"
"2018_9_28_13_27_40","8","6","4","2","15","forced","NULL","6","NULL","actual_number: 7","2.37"
"2018_9_28_13_27_43","8","9","5","1","15","forced","NULL","5","NULL","actual_number: 7","4.83"
"2018_9_28_13_27_45","8","3","2","1","16","forced","NULL","5","NULL","actual_number: 7","5.28"
"2018_9_28_13_27_51","8","8","5","2","15","forced","NULL","5","NULL","actual_number: 7","2.22"
"2018_9_28_13_27_57","8","2","2","2","16","forced","NULL","3","NULL","actual_number: 7","7.15"
"2018_9_28_13_27_59","8","5","3","1","16","forced","NULL","6","NULL","actual_number: 7","7.55"
"2018_9_28_13_28_11","8","4","3","2","16","forced","NULL","6","NULL","actual_number: 7","4.97"
"2018_9_28_13_28_14","8","3","2","1","17","forced","NULL","6","NULL","actual_number: 7","5.54"
"2018_9_28_13_28_24","8","1","1","1","16","forced","NULL","3","NULL","actual_number: 7","5.55"
"2018_9_28_13_28_27","8","2","2","2","17","forced","NULL","6","NULL","actual_number: 7","6.27"
"2018_9_28_13_28_28","8","5","3","1","17","forced","NULL","6","NULL","actual_number: 7","5.08"
"2018_9_28_13_28_35","8","4","3","2","17","forced","NULL","6","NULL","actual_number: 7","1.71"
"2018_9_28_13_28_36","8","9","5","1","16","forced","NULL","5","NULL","actual_number: 7","5.78"
"2018_9_28_13_28_39","8","7","4","1","16","forced","NULL","6","NULL","actual_number: 7","6.97"
"2018_9_28_13_28_40","8","10","1","2","16","forced","NULL","6","NULL","actual_number: 7","8.81"
"2018_9_28_13_28_44","8","8","5","2","16","forced","NULL","2","NULL","actual_number: 7","3.43"
"2018_9_28_13_28_47","8","3","2","1","18","forced","NULL","5","NULL","actual_number: 7","5.17"
"2018_9_28_13_28_51","8","6","4","2","16","forced","NULL","6","NULL","actual_number: 7","6.62"
"2018_9_28_13_28_52","8","5","3","1","18","forced","NULL","6","NULL","actual_number: 7","4.94"
"2018_9_28_13_28_56","8","2","2","2","18","forced","NULL","6","NULL","actual_number: 7","4.08"
"2018_9_28_13_28_57","8","1","1","1","17","forced","NULL","3","NULL","actual_number: 7","6.36"
"2018_9_28_13_29_1","8","9","5","1","17","forced","NULL","6","NULL","actual_number: 7","5.69"
"2018_9_28_13_29_3","8","4","3","2","18","forced","NULL","6","NULL","actual_number: 7","1.65"
"2018_9_28_13_29_8","8","8","5","2","17","forced","NULL","6","NULL","actual_number: 7","1.9"
"2018_9_28_13_29_9","8","7","4","1","17","forced","NULL","5","NULL","actual_number: 7","5.93"
"2018_9_28_13_29_10","8","10","1","2","17","forced","NULL","1","NULL","actual_number: 7","7.32"
"2018_9_28_13_29_17","8","6","4","2","17","forced","NULL","5","NULL","actual_number: 7","3.87"
"2018_9_28_13_29_25","8","9","5","1","18","forced","NULL","4","NULL","actual_number: 7","3.41"
"2018_9_28_13_29_27","8","1","1","1","18","forced","NULL","3","NULL","actual_number: 7","4.34"
"2018_9_28_13_29_34","8","7","4","1","18","forced","NULL","5","NULL","actual_number: 7","4.28"
"2018_9_28_13_29_37","8","8","5","2","18","forced","NULL","1","NULL","actual_number: 7","2.99"
"2018_9_28_13_29_39","8","10","1","2","18","forced","NULL","3","NULL","actual_number: 7","7.09"
"2018_9_28_13_29_42","8","6","4","2","18","forced","NULL","5","NULL","actual_number: 7","2.87"
"2018_9_28_13_29_52","8","3","2","1","19","forced","NULL","6","NULL","actual_number: 7","4.58"
"2018_9_28_13_30_0","8","2","2","2","19","forced","NULL","5","NULL","actual_number: 7","3.01"
"2018_9_28_13_30_10","8","5","3","1","19","forced","NULL","5","NULL","actual_number: 7","7.34"
"2018_9_28_13_30_20","8","3","2","1","20","forced","NULL","4","NULL","actual_number: 7","4.36"
"2018_9_28_13_30_21","8","4","3","2","19","forced","NULL","5","NULL","actual_number: 7","2.07"
"2018_9_28_13_30_31","8","2","2","2","20","forced","NULL","4","NULL","actual_number: 7","3.7"
"2018_9_28_13_30_34","8","9","5","1","19","forced","NULL","6","NULL","actual_number: 7","4.59"
"2018_9_28_13_30_38","8","1","1","1","19","forced","NULL","2","NULL","actual_number: 7","6.57"
"2018_9_28_13_30_40","8","5","3","1","20","forced","NULL","5","NULL","actual_number: 7","6.49"
"2018_9_28_13_30_40","8","8","5","2","19","forced","NULL","2","NULL","actual_number: 7","1.59"
"2018_9_28_13_30_48","8","4","3","2","20","forced","NULL","5","NULL","actual_number: 7","3.18"
"2018_9_28_13_30_49","8","3","2","1","21","forced","NULL","5","NULL","actual_number: 7","4.44"
"2018_9_28_13_30_50","8","10","1","2","19","forced","NULL","4","NULL","actual_number: 7","5.33"
"2018_9_28_13_30_57","8","2","2","2","21","forced","NULL","2","NULL","actual_number: 7","3.71"
"2018_9_28_13_30_58","8","9","5","1","20","forced","NULL","4","NULL","actual_number: 7","5.47"
"2018_9_28_13_31_4","8","7","4","1","19","forced","NULL","1","NULL","actual_number: 7","6.97"
"2018_9_28_13_31_4","8","1","1","1","20","forced","NULL","6","NULL","actual_number: 7","4.75"
"2018_9_28_13_31_4","8","5","3","1","21","forced","NULL","5","NULL","actual_number: 7","5.37"
"2018_9_28_13_31_5","8","8","5","2","20","forced","NULL","6","NULL","actual_number: 7","2.99"
"2018_9_28_13_31_13","8","10","1","2","20","forced","NULL","2","NULL","actual_number: 7","5.12"
"2018_9_28_13_31_13","8","6","4","2","19","forced","NULL","1","NULL","actual_number: 7","2.62"
"2018_9_28_13_31_19","8","4","3","2","21","forced","NULL","5","NULL","actual_number: 7","6.07"
"2018_9_28_13_31_22","8","9","5","1","21","forced","NULL"," 6","NULL","actual_number: 7","4.46"
"2018_9_28_13_31_27","8","1","1","1","21","forced","NULL","4","NULL","actual_number: 7","5.09"
"2018_9_28_13_31_31","8","8","5","2","21","forced","NULL","1","NULL","actual_number: 7","4.29"
"2018_9_28_13_31_35","8","10","1","2","21","forced","NULL","2","NULL","actual_number: 7","2.56"
"2018_9_28_13_31_38","8","7","4","1","20","forced","NULL","4","NULL","actual_number: 7","10.23"
"2018_9_28_13_31_48","8","6","4","2","20","forced","NULL","4","NULL","actual_number: 7","2.82"
"2018_9_28_13_32_9","8","7","4","1","21","forced","NULL","4","NULL","actual_number: 7","6.31"
"2018_9_28_13_32_22","8","6","4","2","21","forced","NULL","4","NULL","actual_number: 7","7.87"
"2018_9_28_13_33_4","8","3","2","1","22","forced","NULL","6","NULL","actual_number: 7","4.99"
"2018_9_28_13_33_5","8","5","3","1","22","forced","NULL","6","NULL","actual_number: 7","6.42"
"2018_9_28_13_33_8","8","9","5","1","22","forced","NULL","5","NULL","actual_number: 7","5.57"
"2018_9_28_13_33_9","8","1","1","1","22","forced","NULL","3","NULL","actual_number: 7","6.49"
"2018_9_28_13_33_14","8","10","2","2","22","forced","NULL","4","NULL","actual_number: 7","4.53"
"2018_9_28_13_33_15","8","2","3","2","22","forced","NULL","3","NULL","actual_number: 7","2.47"
"2018_9_28_13_33_15","8","6","5","2","22","forced","NULL","5","NULL","actual_number: 7","3.77"
"2018_9_28_13_33_17","8","7","4","1","22","forced","NULL","3","NULL","actual_number: 7","8.69"
"2018_9_28_13_33_22","8","8","1","2","22","forced","NULL","3","NULL","actual_number: 7","4.77"
"2018_9_28_13_33_26","8","4","4","2","22","forced","NULL","1","NULL","actual_number: 7","3.5"
"2018_9_28_13_33_30","8","9","5","1","23","forced","NULL","5","NULL","actual_number: 7","3.82"
"2018_9_28_13_33_31","8","3","2","1","23","forced","NULL","4","NULL","actual_number: 7","3.68"
"2018_9_28_13_33_35","8","5","3","1","23","forced","NULL","4","NULL","actual_number: 7","3.95"
"2018_9_28_13_33_35","8","1","1","1","23","forced","NULL","4","NULL","actual_number: 7","4.25"
"2018_9_28_13_33_37","8","6","5","2","23","forced","NULL","5","NULL","actual_number: 7","2.38"
"2018_9_28_13_33_38","8","10","2","2","23","forced","NULL","5","NULL","actual_number: 7","1.99"
"2018_9_28_13_33_43","8","8","1","2","23","forced","NULL","2","NULL","actual_number: 7","2.43"
"2018_9_28_13_33_46","8","2","3","2","23","forced","NULL","6","NULL","actual_number: 7","3.5"
"2018_9_28_13_33_47","8","7","4","1","23","forced","NULL","2","NULL","actual_number: 7","7.21"
"2018_9_28_13_33_54","8","3","2","1","24","forced","NULL","5","NULL","actual_number: 7","4.56"
"2018_9_28_13_33_54","8","9","5","1","24","forced","NULL","6","NULL","actual_number: 7","4.92"
"2018_9_28_13_33_59","8","4","4","2","23","forced","NULL","4","NULL","actual_number: 7","5.96"
"2018_9_28_13_34_2","8","10","2","2","24","forced","NULL","3","NULL","actual_number: 7","1.81"
"2018_9_28_13_34_2","8","1","1","1","24","forced","NULL","2","NULL","actual_number: 7","5.6"
"2018_9_28_13_34_3","8","6","5","2","24","forced","NULL","6","NULL","actual_number: 7","2.4"
"2018_9_28_13_34_14","8","7","4","1","24","forced","NULL","4","NULL","actual_number: 7","2.66"
"2018_9_28_13_34_18","8","5","3","1","24","forced","NULL","5","NULL","actual_number: 7","16.45"
"2018_9_28_13_34_23","8","4","4","2","24","forced","NULL","4","NULL","actual_number: 7","1.08"
"2018_9_28_13_34_26","8","8","1","2","24","forced","NULL","2","NULL","actual_number: 7","5.54"
"2018_9_28_13_34_31","8","2","3","2","24","forced","NULL","6","NULL","actual_number: 7","6.39"
"2018_9_28_13_35_12","8","1","1","1","25","forced","NULL","4","NULL","actual_number: 7","4.56"
"2018_9_28_13_35_14","8","9","5","1","25","forced","NULL","4","NULL","actual_number: 7","4.56"
"2018_9_28_13_35_18","8","7","4","1","25","forced","NULL","5","NULL","actual_number: 7","10.58"
"2018_9_28_13_35_18","8","3","2","1","25","forced","NULL","6","NULL","actual_number: 7","4.7"
"2018_9_28_13_35_19","8","6","1","2","25","forced","NULL","4","NULL","actual_number: 7","2.51"
"2018_9_28_13_35_22","8","4","5","2","25","forced","NULL","3","NULL","actual_number: 7","2.78"
"2018_9_28_13_35_22","8","5","3","1","25","forced","NULL","6","NULL","actual_number: 7","7.18"
"2018_9_28_13_35_29","8","2","4","2","25","forced","NULL","5","NULL","actual_number: 7","4.22"
"2018_9_28_13_35_31","8","10","3","2","25","forced","NULL","4","NULL","actual_number: 7","4.91"
"2018_9_28_13_35_33","8","8","2","2","25","forced","NULL","1","NULL","actual_number: 7","1.66"
"2018_9_28_13_35_36","8","1","1","1","26","forced","NULL","3","NULL","actual_number: 7","4.56"
"2018_9_28_13_35_37","8","9","5","1","26","forced","NULL","6","NULL","actual_number: 7","5.48"
"2018_9_28_13_35_43","8","4","5","2","26","forced","NULL","6","NULL","actual_number: 7","2.47"
"2018_9_28_13_35_44","8","6","1","2","26","forced","NULL","3","NULL","actual_number: 7","3.38"
"2018_9_28_13_35_50","8","3","2","1","26","forced","NULL","6","NULL","actual_number: 7","4.84"
"2018_9_28_13_35_51","8","7","4","1","26","forced","NULL","1","NULL","actual_number: 7","7.79"
"2018_9_28_13_35_51","8","5","3","1","26","forced","NULL","3","NULL","actual_number: 7","5.06"
"2018_9_28_13_35_59","8","10","3","2","26","forced","NULL","2","NULL","actual_number: 7","1.82"
"2018_9_28_13_35_59","8","2","4","2","26","forced","NULL","1","NULL","actual_number: 7","2.79"
"2018_9_28_13_36_1","8","1","1","1","27","forced","NULL","2","NULL","actual_number: 7","4.62"
"2018_9_28_13_36_1","8","8","2","2","26","forced","NULL","4","NULL","actual_number: 7","4.44"
"2018_9_28_13_36_1","8","9","5","1","27","forced","NULL","6","NULL","actual_number: 7","4.13"
"2018_9_28_13_36_7","8","4","5","2","27","forced","NULL","6","NULL","actual_number: 7","1.75"
"2018_9_28_13_36_10","8","6","1","2","27","forced","NULL","2","NULL","actual_number: 7","2.7"
"2018_9_28_13_36_14","8","7","4","1","27","forced","NULL","3","NULL","actual_number: 7","3.74"
"2018_9_28_13_36_16","8","3","2","1","27","forced","NULL","6","NULL","actual_number: 7","3.73"
"2018_9_28_13_36_24","8","5","3","1","27","forced","NULL","5","NULL","actual_number: 7","10.98"
"2018_9_28_13_36_25","8","2","4","2","27","forced","NULL","6","NULL","actual_number: 7","3.95"
"2018_9_28_13_36_27","8","8","2","2","27","forced","NULL","3","NULL","actual_number: 7","3.18"
"2018_9_28_13_36_34","8","10","3","2","27","forced","NULL","3","NULL","actual_number: 7","5.07"
"2018_9_28_13_37_24","8","1","1","1","28","forced","NULL","3","NULL","actual_number: 7","5.71"
"2018_9_28_13_37_28","8","9","5","1","28","forced","NULL","6","NULL","actual_number: 7","6.56"
"2018_9_28_13_37_32","8","4","1","2","28","forced","NULL","3","NULL","actual_number: 7","2.23"
"2018_9_28_13_37_34","8","3","2","1","28","forced","NULL","6","NULL","actual_number: 7","4.53"
"2018_9_28_13_37_41","8","6","2","2","28","forced","NULL","6","NULL","actual_number: 7","2.51"
"2018_9_28_13_37_44","8","2","5","2","28","forced","NULL","2","NULL","actual_number: 7","4.61"
"2018_9_28_13_37_46","8","7","4","1","28","forced","NULL","1","NULL","actual_number: 7","5.24"
"2018_9_28_13_37_54","8","1","1","1","29","forced","NULL","5","NULL","actual_number: 7","7.91"
"2018_9_28_13_37_56","8","3","2","1","29","forced","NULL","6","NULL","actual_number: 7","3.64"
"2018_9_28_13_37_56","8","5","3","1","28","forced","NULL","6","NULL","actual_number: 7","5.45"
"2018_9_28_13_37_59","8","10","4","2","28","forced","NULL","3","NULL","actual_number: 7","5.69"
"2018_9_28_13_38_2","8","9","5","1","29","forced","NULL","4","NULL","actual_number: 7","6.55"
"2018_9_28_13_38_5","8","6","2","2","29","forced","NULL","6","NULL","actual_number: 7","3.06"
"2018_9_28_13_38_7","8","8","3","2","28","forced","NULL","5","NULL","actual_number: 7","5.77"
"2018_9_28_13_38_10","8","2","5","2","29","forced","NULL","2","NULL","actual_number: 7","3.29"
"2018_9_28_13_38_10","8","4","1","2","29","forced","NULL","5","NULL","actual_number: 7","6.87"
"2018_9_28_13_38_18","8","7","4","1","29","forced","NULL","3","NULL","actual_number: 7","4.21"
"2018_9_28_13_38_23","8","3","2","1","30","forced","NULL","6","NULL","actual_number: 7","4.52"
"2018_9_28_13_38_26","8","10","4","2","29","forced","NULL","3","NULL","actual_number: 7","1.91"
"2018_9_28_13_38_26","8","1","1","1","30","forced","NULL","6","NULL","actual_number: 7","5.82"
"2018_9_28_13_38_28","8","9","5","1","30","forced","NULL","4","NULL","actual_number: 7","5.17"
"2018_9_28_13_38_29","8","5","3","1","29","forced","NULL","5","NULL","actual_number: 7","5.44"
"2018_9_28_13_38_30","8","6","2","2","30","forced","NULL","6","NULL","actual_number: 7","2.49"
"2018_9_28_13_38_36","8","4","1","2","30","forced","NULL","6","NULL","actual_number: 7","3.11"
"2018_9_28_13_38_36","8","2","5","2","30","forced","NULL","5","NULL","actual_number: 7","3.91"
"2018_9_28_13_38_41","8","8","3","2","29","forced","NULL","2","NULL","actual_number: 7","4.35"
"2018_9_28_13_38_46","8","7","4","1","30","forced","NULL","6","NULL","actual_number: 7","8.44"
"2018_9_28_13_38_54","8","10","4","2","30","forced","NULL","6","NULL","actual_number: 7","1.68"
"2018_9_28_13_39_2","8","5","3","1","30","forced","NULL","4","NULL","actual_number: 7","8.17"
"2018_9_28_13_39_11","8","8","3","2","30","forced","NULL","4","NULL","actual_number: 7","3.08"
"2018_9_28_13_39_56","8","1","1","1","31","forced","NULL","5","NULL","actual_number: 7","4.38"
"2018_9_28_13_39_57","8","9","5","1","31","forced","NULL","5","NULL","actual_number: 7","7.96"
"2018_9_28_13_39_59","8","3","2","1","31","forced","NULL","6","NULL","actual_number: 7","4.38"
"2018_9_28_13_40_5","8","5","3","1","31","forced","NULL","6","NULL","actual_number: 7","6.39"
"2018_9_28_13_40_5","8","2","1","2","31","forced","NULL","5","NULL","actual_number: 7","4.87"
"2018_9_28_13_40_6","8","10","5","2","31","forced","NULL","1","NULL","actual_number: 7","4.41"
"2018_9_28_13_40_8","8","7","4","1","31","forced","NULL","2","NULL","actual_number: 7","9.99"
"2018_9_28_13_40_11","8","4","2","2","31","forced","NULL","6","NULL","actual_number: 7","4.43"
"2018_9_28_13_40_13","8","6","3","2","31","forced","NULL","6","NULL","actual_number: 7","2.52"
"2018_9_28_13_40_17","8","8","4","2","31","forced","NULL","2","NULL","actual_number: 7","2.45"
"2018_9_28_13_40_24","8","1","1","1","32","forced","NULL","6","NULL","actual_number: 7","6.57"
"2018_9_28_13_40_26","8","3","2","1","32","forced","NULL","6","NULL","actual_number: 7","4.09"
"2018_9_28_13_40_28","8","9","5","1","32","forced","NULL","4","NULL","actual_number: 7","5.13"
"2018_9_28_13_40_30","8","5","3","1","32","forced","NULL","6","NULL","actual_number: 7","5.34"
