group,subject,date,team,round,RT,Report,stage,ID.number,PlayerNo,Condition,HighEffort,LowEffort,Order,ShortPartnership,LongPartnership,Double,Age,Gender,H.Hexaco,E.Hexaco,X.Hexaco,A.Hexaco,C.Hexaco,O.Hexaco,SoMi,Study,Continent,ReportFirstMover,zcReportFirstMover,Effort,Partnership
46,8,2018_7_13_14_47_9,2,36,1.54,4,2,21922,Second Mover,Collaborative,1,0,Regular,0,1,1,27,1,4.3,3.3,4.1,3.6,5.5,4.4,2.8333333333333335,Economics,Asia,4,-0.49160206718346267,High Effort,Long Partnership
46,2,2018_7_13_14_47_7,3,36,2.62,6,2,22467,Second Mover,Collaborative,1,0,Regular,0,1,1,26,0,4.6,4.9,5.3,3.9,5.5,5,2.6666666666666665,Other,Asia,6,1.5083979328165373,High Effort,Long Partnership
46,4,2018_7_13_14_46_23,4,36,4.56,3,2,22468,Second Mover,Collaborative,1,0,Regular,0,1,0,22,0,4.4,4.1,4.4,3.5,4.4,4.9,2.5,Business,Asia,6,1.5083979328165373,High Effort,Long Partnership
47,2,2018_7_18_10_47_28,1,1,12.55,6,2,22505,Second Mover,Collaborative,0,1,Mirror,0,1,0,24,1,4.2,2.9,5.4,3.7,5.1,5.2,2.8333333333333335,Business,Asia,1,-3.4916020671834627,Low Effort,Long Partnership
47,4,2018_7_18_10_47_32,2,1,6.92,4,2,22508,Second Mover,Collaborative,0,1,Mirror,0,1,0,25,0,4.2,3.8,4,4.6,4.5,3.5,3,Business,Asia,5,0.5083979328165373,Low Effort,Long Partnership
47,6,2018_7_18_10_43_5,3,1,4.01,4,2,17889,Second Mover,Collaborative,0,1,Mirror,0,1,1,23,0,4.1,4.7,4,3.9,4.3,3.4,2.8333333333333335,Other,Asia,4,-0.49160206718346267,Low Effort,Long Partnership
47,2,2018_7_18_10_48_18,1,2,13.59,6,2,22505,Second Mover,Collaborative,0,1,Mirror,0,1,1,24,1,4.2,2.9,5.4,3.7,5.1,5.2,2.8333333333333335,Business,Asia,6,1.5083979328165373,Low Effort,Long Partnership
47,4,2018_7_18_10_48_8,2,2,6.99,6,2,22508,Second Mover,Collaborative,0,1,Mirror,0,1,0,25,0,4.2,3.8,4,4.6,4.5,3.5,3,Business,Asia,3,-1.4916020671834627,Low Effort,Long Partnership
47,6,2018_7_18_10_43_35,3,2,5.05,5,2,17889,Second Mover,Collaborative,0,1,Mirror,0,1,1,23,0,4.1,4.7,4,3.9,4.3,3.4,2.8333333333333335,Other,Asia,5,0.5083979328165373,Low Effort,Long Partnership
47,2,2018_7_18_10_48_59,1,3,6.98,5,2,22505,Second Mover,Collaborative,0,1,Mirror,0,1,1,24,1,4.2,2.9,5.4,3.7,5.1,5.2,2.8333333333333335,Business,Asia,5,0.5083979328165373,Low Effort,Long Partnership
47,4,2018_7_18_10_48_43,2,3,9.42,6,2,22508,Second Mover,Collaborative,0,1,Mirror,0,1,0,25,0,4.2,3.8,4,4.6,4.5,3.5,3,Business,Asia,4,-0.49160206718346267,Low Effort,Long Partnership
47,6,2018_7_18_10_44_7,3,3,8.02,5,2,17889,Second Mover,Collaborative,0,1,Mirror,0,1,0,23,0,4.1,4.7,4,3.9,4.3,3.4,2.8333333333333335,Other,Asia,4,-0.49160206718346267,Low Effort,Long Partnership
47,2,2018_7_18_10_49_57,1,4,3.36,5,2,22505,Second Mover,Collaborative,0,1,Mirror,0,1,1,24,1,4.2,2.9,5.4,3.7,5.1,5.2,2.8333333333333335,Business,Asia,5,0.5083979328165373,Low Effort,Long Partnership
47,4,2018_7_18_10_49_48,2,4,5.77,2,2,22508,Second Mover,Collaborative,0,1,Mirror,0,1,0,25,0,4.2,3.8,4,4.6,4.5,3.5,3,Business,Asia,5,0.5083979328165373,Low Effort,Long Partnership
47,6,2018_7_18_10_45_11,3,4,3.18,5,2,17889,Second Mover,Collaborative,0,1,Mirror,0,1,0,23,0,4.1,4.7,4,3.9,4.3,3.4,2.8333333333333335,Other,Asia,3,-1.4916020671834627,Low Effort,Long Partnership
47,2,2018_7_18_10_50_24,1,5,6.74,2,2,22505,Second Mover,Collaborative,0,1,Mirror,0,1,0,24,1,4.2,2.9,5.4,3.7,5.1,5.2,2.8333333333333335,Business,Asia,6,1.5083979328165373,Low Effort,Long Partnership
47,4,2018_7_18_10_50_32,2,5,9.2,6,2,22508,Second Mover,Collaborative,0,1,Mirror,0,1,0,25,0,4.2,3.8,4,4.6,4.5,3.5,3,Business,Asia,5,0.5083979328165373,Low Effort,Long Partnership
47,6,2018_7_18_10_45_42,3,5,2.9,4,2,17889,Second Mover,Collaborative,0,1,Mirror,0,1,1,23,0,4.1,4.7,4,3.9,4.3,3.4,2.8333333333333335,Other,Asia,4,-0.49160206718346267,Low Effort,Long Partnership
47,2,2018_7_18_10_50_55,1,6,3.66,3,2,22505,Second Mover,Collaborative,0,1,Mirror,0,1,0,24,1,4.2,2.9,5.4,3.7,5.1,5.2,2.8333333333333335,Business,Asia,4,-0.49160206718346267,Low Effort,Long Partnership
47,4,2018_7_18_10_51_6,2,6,5.79,3,2,22508,Second Mover,Collaborative,0,1,Mirror,0,1,1,25,0,4.2,3.8,4,4.6,4.5,3.5,3,Business,Asia,3,-1.4916020671834627,Low Effort,Long Partnership
47,6,2018_7_18_10_46_6,3,6,4.54,4,2,17889,Second Mover,Collaborative,0,1,Mirror,0,1,1,23,0,4.1,4.7,4,3.9,4.3,3.4,2.8333333333333335,Other,Asia,4,-0.49160206718346267,Low Effort,Long Partnership
47,2,2018_7_18_10_51_51,1,7,5.02,6,2,22505,Second Mover,Collaborative,0,1,Mirror,0,1,1,24,1,4.2,2.9,5.4,3.7,5.1,5.2,2.8333333333333335,Business,Asia,6,1.5083979328165373,Low Effort,Long Partnership
47,4,2018_7_18_10_52_7,2,7,8.11,6,2,22508,Second Mover,Collaborative,0,1,Mirror,0,1,1,25,0,4.2,3.8,4,4.6,4.5,3.5,3,Business,Asia,6,1.5083979328165373,Low Effort,Long Partnership
47,6,2018_7_18_10_46_56,3,7,4.2,5,2,17889,Second Mover,Collaborative,0,1,Mirror,0,1,1,23,0,4.1,4.7,4,3.9,4.3,3.4,2.8333333333333335,Other,Asia,5,0.5083979328165373,Low Effort,Long Partnership
47,2,2018_7_18_10_52_26,1,8,3.48,5,2,22505,Second Mover,Collaborative,0,1,Mirror,0,1,1,24,1,4.2,2.9,5.4,3.7,5.1,5.2,2.8333333333333335,Business,Asia,5,0.5083979328165373,Low Effort,Long Partnership
47,4,2018_7_18_10_52_36,2,8,6.12,4,2,22508,Second Mover,Collaborative,0,1,Mirror,0,1,0,25,0,4.2,3.8,4,4.6,4.5,3.5,3,Business,Asia,6,1.5083979328165373,Low Effort,Long Partnership
47,6,2018_7_18_10_47_30,3,8,8.41,5,2,17889,Second Mover,Collaborative,0,1,Mirror,0,1,1,23,0,4.1,4.7,4,3.9,4.3,3.4,2.8333333333333335,Other,Asia,5,0.5083979328165373,Low Effort,Long Partnership
47,2,2018_7_18_10_52_56,1,9,2.95,6,2,22505,Second Mover,Collaborative,0,1,Mirror,0,1,1,24,1,4.2,2.9,5.4,3.7,5.1,5.2,2.8333333333333335,Business,Asia,6,1.5083979328165373,Low Effort,Long Partnership
47,4,2018_7_18_10_53_8,2,9,7.43,6,2,22508,Second Mover,Collaborative,0,1,Mirror,0,1,1,25,0,4.2,3.8,4,4.6,4.5,3.5,3,Business,Asia,6,1.5083979328165373,Low Effort,Long Partnership
47,6,2018_7_18_10_47_53,3,9,2.49,5,2,17889,Second Mover,Collaborative,0,1,Mirror,0,1,1,23,0,4.1,4.7,4,3.9,4.3,3.4,2.8333333333333335,Other,Asia,5,0.5083979328165373,Low Effort,Long Partnership
47,6,2018_7_18_10_54_27,1,10,5.26,4,2,17889,Second Mover,Collaborative,1,0,Mirror,0,1,1,23,0,4.1,4.7,4,3.9,4.3,3.4,2.8333333333333335,Other,Asia,4,-0.49160206718346267,High Effort,Long Partnership
47,2,2018_7_18_10_54_56,2,10,5.62,3,2,22505,Second Mover,Collaborative,1,0,Mirror,0,1,0,24,1,4.2,2.9,5.4,3.7,5.1,5.2,2.8333333333333335,Business,Asia,6,1.5083979328165373,High Effort,Long Partnership
47,4,2018_7_18_10_54_31,3,10,5.31,4,2,22508,Second Mover,Collaborative,1,0,Mirror,0,1,0,25,0,4.2,3.8,4,4.6,4.5,3.5,3,Business,Asia,3,-1.4916020671834627,High Effort,Long Partnership
47,6,2018_7_18_10_54_48,1,11,2.17,6,2,17889,Second Mover,Collaborative,1,0,Mirror,0,1,1,23,0,4.1,4.7,4,3.9,4.3,3.4,2.8333333333333335,Other,Asia,6,1.5083979328165373,High Effort,Long Partnership
47,2,2018_7_18_10_55_26,2,11,3.37,2,2,22505,Second Mover,Collaborative,1,0,Mirror,0,1,0,24,1,4.2,2.9,5.4,3.7,5.1,5.2,2.8333333333333335,Business,Asia,6,1.5083979328165373,High Effort,Long Partnership
47,4,2018_7_18_10_55_0,3,11,6.02,5,2,22508,Second Mover,Collaborative,1,0,Mirror,0,1,0,25,0,4.2,3.8,4,4.6,4.5,3.5,3,Business,Asia,4,-0.49160206718346267,High Effort,Long Partnership
47,6,2018_7_18_10_55_10,1,12,2.43,6,2,17889,Second Mover,Collaborative,1,0,Mirror,0,1,1,23,0,4.1,4.7,4,3.9,4.3,3.4,2.8333333333333335,Other,Asia,6,1.5083979328165373,High Effort,Long Partnership
47,2,2018_7_18_10_55_54,2,12,4.13,4,2,22505,Second Mover,Collaborative,1,0,Mirror,0,1,0,24,1,4.2,2.9,5.4,3.7,5.1,5.2,2.8333333333333335,Business,Asia,5,0.5083979328165373,High Effort,Long Partnership
47,4,2018_7_18_10_55_33,3,12,7.16,6,2,22508,Second Mover,Collaborative,1,0,Mirror,0,1,0,25,0,4.2,3.8,4,4.6,4.5,3.5,3,Business,Asia,4,-0.49160206718346267,High Effort,Long Partnership
47,6,2018_7_18_10_56_5,1,13,2.55,5,2,17889,Second Mover,Collaborative,1,0,Mirror,0,1,0,23,0,4.1,4.7,4,3.9,4.3,3.4,2.8333333333333335,Other,Asia,2,-2.4916020671834627,High Effort,Long Partnership
47,2,2018_7_18_10_57_2,2,13,10.9,5,2,22505,Second Mover,Collaborative,1,0,Mirror,0,1,1,24,1,4.2,2.9,5.4,3.7,5.1,5.2,2.8333333333333335,Business,Asia,5,0.5083979328165373,High Effort,Long Partnership
47,4,2018_7_18_10_56_40,3,13,8.45,4,2,22508,Second Mover,Collaborative,1,0,Mirror,0,1,1,25,0,4.2,3.8,4,4.6,4.5,3.5,3,Business,Asia,4,-0.49160206718346267,High Effort,Long Partnership
47,6,2018_7_18_10_56_38,1,14,11.7,6,2,17889,Second Mover,Collaborative,1,0,Mirror,0,1,1,23,0,4.1,4.7,4,3.9,4.3,3.4,2.8333333333333335,Other,Asia,6,1.5083979328165373,High Effort,Long Partnership
47,2,2018_7_18_10_57_31,2,14,6.52,5,2,22505,Second Mover,Collaborative,1,0,Mirror,0,1,1,24,1,4.2,2.9,5.4,3.7,5.1,5.2,2.8333333333333335,Business,Asia,5,0.5083979328165373,High Effort,Long Partnership
47,4,2018_7_18_10_57_8,3,14,9.49,6,2,22508,Second Mover,Collaborative,1,0,Mirror,0,1,0,25,0,4.2,3.8,4,4.6,4.5,3.5,3,Business,Asia,5,0.5083979328165373,High Effort,Long Partnership
47,6,2018_7_18_10_57_3,1,15,5.22,5,2,17889,Second Mover,Collaborative,1,0,Mirror,0,1,1,23,0,4.1,4.7,4,3.9,4.3,3.4,2.8333333333333335,Other,Asia,5,0.5083979328165373,High Effort,Long Partnership
47,2,2018_7_18_10_57_59,2,15,5.62,6,2,22505,Second Mover,Collaborative,1,0,Mirror,0,1,1,24,1,4.2,2.9,5.4,3.7,5.1,5.2,2.8333333333333335,Business,Asia,6,1.5083979328165373,High Effort,Long Partnership
47,4,2018_7_18_10_57_36,3,15,4.71,5,2,22508,Second Mover,Collaborative,1,0,Mirror,0,1,1,25,0,4.2,3.8,4,4.6,4.5,3.5,3,Business,Asia,5,0.5083979328165373,High Effort,Long Partnership
47,6,2018_7_18_10_57_55,1,16,5.02,5,2,17889,Second Mover,Collaborative,1,0,Mirror,0,1,1,23,0,4.1,4.7,4,3.9,4.3,3.4,2.8333333333333335,Other,Asia,5,0.5083979328165373,High Effort,Long Partnership
47,2,2018_7_18_10_59_11,2,16,3,2,2,22505,Second Mover,Collaborative,1,0,Mirror,0,1,0,24,1,4.2,2.9,5.4,3.7,5.1,5.2,2.8333333333333335,Business,Asia,6,1.5083979328165373,High Effort,Long Partnership
47,4,2018_7_18_10_58_50,3,16,16.61,3,2,22508,Second Mover,Collaborative,1,0,Mirror,0,1,0,25,0,4.2,3.8,4,4.6,4.5,3.5,3,Business,Asia,6,1.5083979328165373,High Effort,Long Partnership
47,6,2018_7_18_10_58_19,1,17,5.17,5,2,17889,Second Mover,Collaborative,1,0,Mirror,0,1,1,23,0,4.1,4.7,4,3.9,4.3,3.4,2.8333333333333335,Other,Asia,5,0.5083979328165373,High Effort,Long Partnership
47,2,2018_7_18_10_59_47,2,17,5.45,4,2,22505,Second Mover,Collaborative,1,0,Mirror,0,1,0,24,1,4.2,2.9,5.4,3.7,5.1,5.2,2.8333333333333335,Business,Asia,3,-1.4916020671834627,High Effort,Long Partnership
47,4,2018_7_18_10_59_22,3,17,7.2,1,2,22508,Second Mover,Collaborative,1,0,Mirror,0,1,0,25,0,4.2,3.8,4,4.6,4.5,3.5,3,Business,Asia,5,0.5083979328165373,High Effort,Long Partnership
47,6,2018_7_18_10_58_42,1,18,6.9,6,2,17889,Second Mover,Collaborative,1,0,Mirror,0,1,1,23,0,4.1,4.7,4,3.9,4.3,3.4,2.8333333333333335,Other,Asia,6,1.5083979328165373,High Effort,Long Partnership
47,2,2018_7_18_11_0_12,2,18,5.04,1,2,22505,Second Mover,Collaborative,1,0,Mirror,0,1,0,24,1,4.2,2.9,5.4,3.7,5.1,5.2,2.8333333333333335,Business,Asia,6,1.5083979328165373,High Effort,Long Partnership
47,4,2018_7_18_10_59_55,3,18,10.03,5,2,22508,Second Mover,Collaborative,1,0,Mirror,0,1,1,25,0,4.2,3.8,4,4.6,4.5,3.5,3,Business,Asia,5,0.5083979328165373,High Effort,Long Partnership
47,6,2018_7_18_10_59_45,1,19,2.79,5,2,17889,Second Mover,Collaborative,0,1,Mirror,1,0,1,23,0,4.1,4.7,4,3.9,4.3,3.4,2.8333333333333335,Other,Asia,5,0.5083979328165373,Low Effort,Short Partnership
47,2,2018_7_18_11_1_31,2,19,8.69,3,2,22505,Second Mover,Collaborative,0,1,Mirror,1,0,0,24,1,4.2,2.9,5.4,3.7,5.1,5.2,2.8333333333333335,Business,Asia,6,1.5083979328165373,Low Effort,Short Partnership
47,4,2018_7_18_11_1_11,3,19,4.9,6,2,22508,Second Mover,Collaborative,0,1,Mirror,1,0,0,25,0,4.2,3.8,4,4.6,4.5,3.5,3,Business,Asia,4,-0.49160206718346267,Low Effort,Short Partnership
47,6,2018_7_18_11_0_17,1,20,12.69,5,2,17889,Second Mover,Collaborative,0,1,Mirror,1,0,1,23,0,4.1,4.7,4,3.9,4.3,3.4,2.8333333333333335,Other,Asia,5,0.5083979328165373,Low Effort,Short Partnership
47,2,2018_7_18_11_2_2,2,20,6.1,5,2,22505,Second Mover,Collaborative,0,1,Mirror,1,0,1,24,1,4.2,2.9,5.4,3.7,5.1,5.2,2.8333333333333335,Business,Asia,5,0.5083979328165373,Low Effort,Short Partnership
47,4,2018_7_18_11_1_36,3,20,4.99,2,2,22508,Second Mover,Collaborative,0,1,Mirror,1,0,0,25,0,4.2,3.8,4,4.6,4.5,3.5,3,Business,Asia,5,0.5083979328165373,Low Effort,Short Partnership
47,6,2018_7_18_11_0_42,1,21,2.29,6,2,17889,Second Mover,Collaborative,0,1,Mirror,1,0,1,23,0,4.1,4.7,4,3.9,4.3,3.4,2.8333333333333335,Other,Asia,6,1.5083979328165373,Low Effort,Short Partnership
47,2,2018_7_18_11_2_34,2,21,7.71,1,2,22505,Second Mover,Collaborative,0,1,Mirror,1,0,0,24,1,4.2,2.9,5.4,3.7,5.1,5.2,2.8333333333333335,Business,Asia,6,1.5083979328165373,Low Effort,Short Partnership
47,4,2018_7_18_11_2_6,3,21,6.7,5,2,22508,Second Mover,Collaborative,0,1,Mirror,1,0,1,25,0,4.2,3.8,4,4.6,4.5,3.5,3,Business,Asia,5,0.5083979328165373,Low Effort,Short Partnership
47,4,2018_7_18_11_3_39,1,22,4.23,4,2,22508,Second Mover,Collaborative,0,1,Mirror,1,0,0,25,0,4.2,3.8,4,4.6,4.5,3.5,3,Business,Asia,5,0.5083979328165373,Low Effort,Short Partnership
47,6,2018_7_18_11_3_39,2,22,6.48,6,2,17889,Second Mover,Collaborative,0,1,Mirror,1,0,1,23,0,4.1,4.7,4,3.9,4.3,3.4,2.8333333333333335,Other,Asia,6,1.5083979328165373,Low Effort,Short Partnership
47,2,2018_7_18_11_3_35,3,22,6.1,6,2,22505,Second Mover,Collaborative,0,1,Mirror,1,0,1,24,1,4.2,2.9,5.4,3.7,5.1,5.2,2.8333333333333335,Business,Asia,6,1.5083979328165373,Low Effort,Short Partnership
47,4,2018_7_18_11_4_12,1,23,5.15,4,2,22508,Second Mover,Collaborative,0,1,Mirror,1,0,1,25,0,4.2,3.8,4,4.6,4.5,3.5,3,Business,Asia,4,-0.49160206718346267,Low Effort,Short Partnership
47,6,2018_7_18_11_4_1,2,23,2.04,6,2,17889,Second Mover,Collaborative,0,1,Mirror,1,0,1,23,0,4.1,4.7,4,3.9,4.3,3.4,2.8333333333333335,Other,Asia,6,1.5083979328165373,Low Effort,Short Partnership
47,2,2018_7_18_11_4_9,3,23,4.88,6,2,22505,Second Mover,Collaborative,0,1,Mirror,1,0,1,24,1,4.2,2.9,5.4,3.7,5.1,5.2,2.8333333333333335,Business,Asia,6,1.5083979328165373,Low Effort,Short Partnership
47,4,2018_7_18_11_4_44,1,24,11.84,3,2,22508,Second Mover,Collaborative,0,1,Mirror,1,0,0,25,0,4.2,3.8,4,4.6,4.5,3.5,3,Business,Asia,6,1.5083979328165373,Low Effort,Short Partnership
47,6,2018_7_18_11_4_34,2,24,11.94,6,2,17889,Second Mover,Collaborative,0,1,Mirror,1,0,1,23,0,4.1,4.7,4,3.9,4.3,3.4,2.8333333333333335,Other,Asia,6,1.5083979328165373,Low Effort,Short Partnership
47,2,2018_7_18_11_4_42,3,24,5.69,6,2,22505,Second Mover,Collaborative,0,1,Mirror,1,0,1,24,1,4.2,2.9,5.4,3.7,5.1,5.2,2.8333333333333335,Business,Asia,6,1.5083979328165373,Low Effort,Short Partnership
47,2,2018_7_18_11_5_45,1,25,4.88,3,2,22505,Second Mover,Collaborative,0,1,Mirror,1,0,0,24,1,4.2,2.9,5.4,3.7,5.1,5.2,2.8333333333333335,Business,Asia,5,0.5083979328165373,Low Effort,Short Partnership
47,4,2018_7_18_11_5_39,2,25,5.71,2,2,22508,Second Mover,Collaborative,0,1,Mirror,1,0,0,25,0,4.2,3.8,4,4.6,4.5,3.5,3,Business,Asia,6,1.5083979328165373,Low Effort,Short Partnership
47,6,2018_7_18_11_5_40,3,25,4.71,6,2,17889,Second Mover,Collaborative,0,1,Mirror,1,0,0,23,0,4.1,4.7,4,3.9,4.3,3.4,2.8333333333333335,Other,Asia,5,0.5083979328165373,Low Effort,Short Partnership
47,2,2018_7_18_11_6_10,1,26,5.27,4,2,22505,Second Mover,Collaborative,0,1,Mirror,1,0,0,24,1,4.2,2.9,5.4,3.7,5.1,5.2,2.8333333333333335,Business,Asia,6,1.5083979328165373,Low Effort,Short Partnership
47,4,2018_7_18_11_6_14,2,26,6.12,5,2,22508,Second Mover,Collaborative,0,1,Mirror,1,0,1,25,0,4.2,3.8,4,4.6,4.5,3.5,3,Business,Asia,5,0.5083979328165373,Low Effort,Short Partnership
47,6,2018_7_18_11_6_6,3,26,2.18,6,2,17889,Second Mover,Collaborative,0,1,Mirror,1,0,1,23,0,4.1,4.7,4,3.9,4.3,3.4,2.8333333333333335,Other,Asia,6,1.5083979328165373,Low Effort,Short Partnership
47,2,2018_7_18_11_6_42,1,27,4.72,5,2,22505,Second Mover,Collaborative,0,1,Mirror,1,0,0,24,1,4.2,2.9,5.4,3.7,5.1,5.2,2.8333333333333335,Business,Asia,6,1.5083979328165373,Low Effort,Short Partnership
47,4,2018_7_18_11_6_47,2,27,3.88,2,2,22508,Second Mover,Collaborative,0,1,Mirror,1,0,0,25,0,4.2,3.8,4,4.6,4.5,3.5,3,Business,Asia,6,1.5083979328165373,Low Effort,Short Partnership
47,6,2018_7_18_11_6_30,3,27,1.83,6,2,17889,Second Mover,Collaborative,0,1,Mirror,1,0,1,23,0,4.1,4.7,4,3.9,4.3,3.4,2.8333333333333335,Other,Asia,6,1.5083979328165373,Low Effort,Short Partnership
47,6,2018_7_18_11_8_20,1,28,2.56,6,2,17889,Second Mover,Collaborative,1,0,Mirror,1,0,1,23,0,4.1,4.7,4,3.9,4.3,3.4,2.8333333333333335,Other,Asia,6,1.5083979328165373,High Effort,Short Partnership
47,2,2018_7_18_11_8_14,2,28,3.96,6,2,22505,Second Mover,Collaborative,1,0,Mirror,1,0,1,24,1,4.2,2.9,5.4,3.7,5.1,5.2,2.8333333333333335,Business,Asia,6,1.5083979328165373,High Effort,Short Partnership
47,4,2018_7_18_11_8_21,3,28,11.56,1,2,22508,Second Mover,Collaborative,1,0,Mirror,1,0,0,25,0,4.2,3.8,4,4.6,4.5,3.5,3,Business,Asia,6,1.5083979328165373,High Effort,Short Partnership
47,6,2018_7_18_11_8_45,1,29,3.88,6,2,17889,Second Mover,Collaborative,1,0,Mirror,1,0,1,23,0,4.1,4.7,4,3.9,4.3,3.4,2.8333333333333335,Other,Asia,6,1.5083979328165373,High Effort,Short Partnership
47,2,2018_7_18_11_8_45,2,29,6.19,6,2,22505,Second Mover,Collaborative,1,0,Mirror,1,0,1,24,1,4.2,2.9,5.4,3.7,5.1,5.2,2.8333333333333335,Business,Asia,6,1.5083979328165373,High Effort,Short Partnership
47,4,2018_7_18_11_8_48,3,29,5.54,6,2,22508,Second Mover,Collaborative,1,0,Mirror,1,0,1,25,0,4.2,3.8,4,4.6,4.5,3.5,3,Business,Asia,6,1.5083979328165373,High Effort,Short Partnership
47,6,2018_7_18_11_9_7,1,30,2.25,5,2,17889,Second Mover,Collaborative,1,0,Mirror,1,0,1,23,0,4.1,4.7,4,3.9,4.3,3.4,2.8333333333333335,Other,Asia,5,0.5083979328165373,High Effort,Short Partnership
47,2,2018_7_18_11_9_20,2,30,5.15,6,2,22505,Second Mover,Collaborative,1,0,Mirror,1,0,1,24,1,4.2,2.9,5.4,3.7,5.1,5.2,2.8333333333333335,Business,Asia,6,1.5083979328165373,High Effort,Short Partnership
47,4,2018_7_18_11_9_16,3,30,5.65,4,2,22508,Second Mover,Collaborative,1,0,Mirror,1,0,0,25,0,4.2,3.8,4,4.6,4.5,3.5,3,Business,Asia,6,1.5083979328165373,High Effort,Short Partnership
47,4,2018_7_18_11_10_15,1,31,5.15,4,2,22508,Second Mover,Collaborative,1,0,Mirror,1,0,0,25,0,4.2,3.8,4,4.6,4.5,3.5,3,Business,Asia,5,0.5083979328165373,High Effort,Short Partnership
47,6,2018_7_18_11_10_17,2,31,2.08,6,2,17889,Second Mover,Collaborative,1,0,Mirror,1,0,1,23,0,4.1,4.7,4,3.9,4.3,3.4,2.8333333333333335,Other,Asia,6,1.5083979328165373,High Effort,Short Partnership
47,2,2018_7_18_11_10_21,3,31,2.87,2,2,22505,Second Mover,Collaborative,1,0,Mirror,1,0,0,24,1,4.2,2.9,5.4,3.7,5.1,5.2,2.8333333333333335,Business,Asia,6,1.5083979328165373,High Effort,Short Partnership
47,4,2018_7_18_11_10_39,1,32,6.13,3,2,22508,Second Mover,Collaborative,1,0,Mirror,1,0,0,25,0,4.2,3.8,4,4.6,4.5,3.5,3,Business,Asia,6,1.5083979328165373,High Effort,Short Partnership
47,6,2018_7_18_11_10_52,2,32,9.59,6,2,17889,Second Mover,Collaborative,1,0,Mirror,1,0,1,23,0,4.1,4.7,4,3.9,4.3,3.4,2.8333333333333335,Other,Asia,6,1.5083979328165373,High Effort,Short Partnership
47,2,2018_7_18_11_10_47,3,32,5.65,1,2,22505,Second Mover,Collaborative,1,0,Mirror,1,0,0,24,1,4.2,2.9,5.4,3.7,5.1,5.2,2.8333333333333335,Business,Asia,5,0.5083979328165373,High Effort,Short Partnership
47,4,2018_7_18_11_11_7,1,33,5.02,1,2,22508,Second Mover,Collaborative,1,0,Mirror,1,0,0,25,0,4.2,3.8,4,4.6,4.5,3.5,3,Business,Asia,4,-0.49160206718346267,High Effort,Short Partnership
47,6,2018_7_18_11_11_16,2,33,1.74,6,2,17889,Second Mover,Collaborative,1,0,Mirror,1,0,1,23,0,4.1,4.7,4,3.9,4.3,3.4,2.8333333333333335,Other,Asia,6,1.5083979328165373,High Effort,Short Partnership
47,2,2018_7_18_11_11_17,3,33,6.42,3,2,22505,Second Mover,Collaborative,1,0,Mirror,1,0,0,24,1,4.2,2.9,5.4,3.7,5.1,5.2,2.8333333333333335,Business,Asia,1,-3.4916020671834627,High Effort,Short Partnership
47,2,2018_7_18_11_12_36,1,34,3.99,3,2,22505,Second Mover,Collaborative,1,0,Mirror,1,0,1,24,1,4.2,2.9,5.4,3.7,5.1,5.2,2.8333333333333335,Business,Asia,3,-1.4916020671834627,High Effort,Short Partnership
47,4,2018_7_18_11_12_25,2,34,4.77,1,2,22508,Second Mover,Collaborative,1,0,Mirror,1,0,0,25,0,4.2,3.8,4,4.6,4.5,3.5,3,Business,Asia,6,1.5083979328165373,High Effort,Short Partnership
47,6,2018_7_18_11_12_20,3,34,5.67,6,2,17889,Second Mover,Collaborative,1,0,Mirror,1,0,1,23,0,4.1,4.7,4,3.9,4.3,3.4,2.8333333333333335,Other,Asia,6,1.5083979328165373,High Effort,Short Partnership
47,2,2018_7_18_11_13_4,1,35,5.1,6,2,22505,Second Mover,Collaborative,1,0,Mirror,1,0,1,24,1,4.2,2.9,5.4,3.7,5.1,5.2,2.8333333333333335,Business,Asia,6,1.5083979328165373,High Effort,Short Partnership
47,4,2018_7_18_11_12_57,2,35,5.07,1,2,22508,Second Mover,Collaborative,1,0,Mirror,1,0,0,25,0,4.2,3.8,4,4.6,4.5,3.5,3,Business,Asia,6,1.5083979328165373,High Effort,Short Partnership
47,6,2018_7_18_11_12_45,3,35,2.03,6,2,17889,Second Mover,Collaborative,1,0,Mirror,1,0,1,23,0,4.1,4.7,4,3.9,4.3,3.4,2.8333333333333335,Other,Asia,6,1.5083979328165373,High Effort,Short Partnership
47,2,2018_7_18_11_13_35,1,36,5.82,5,2,22505,Second Mover,Collaborative,1,0,Mirror,1,0,1,24,1,4.2,2.9,5.4,3.7,5.1,5.2,2.8333333333333335,Business,Asia,5,0.5083979328165373,High Effort,Short Partnership
47,4,2018_7_18_11_13_25,2,36,6.08,4,2,22508,Second Mover,Collaborative,1,0,Mirror,1,0,0,25,0,4.2,3.8,4,4.6,4.5,3.5,3,Business,Asia,1,-3.4916020671834627,High Effort,Short Partnership
47,6,2018_7_18_11_13_6,3,36,2.07,6,2,17889,Second Mover,Collaborative,1,0,Mirror,1,0,1,23,0,4.1,4.7,4,3.9,4.3,3.4,2.8333333333333335,Other,Asia,6,1.5083979328165373,High Effort,Short Partnership
49,2,2018_7_24_12_46_5,1,1,11.28,4,2,21169,Second Mover,Collaborative,0,1,Mirror,0,1,0,24,0,4.5,4.3,4,4.5,4.4,5.1,2.75,Business,Asia,5,0.5083979328165373,Low Effort,Long Partnership
