date,group,subject,team,label,response,comment
2018_6_17_21_46_42,3,1,1,roll210,4,actual_number: 9; reaction_time: 2.21
2018_6_17_21_46_46,3,1,1,roll211,5,actual_number: 9; reaction_time: 2.09
2018_6_17_21_46_50,3,1,1,roll212,6,actual_number: 9; reaction_time: 1.31
2018_6_17_21_46_58,3,1,1,roll213,1,actual_number: 9; reaction_time: 3.68
2018_6_17_21_47_2,3,1,1,roll214,2,actual_number: 9; reaction_time: 1.42
2018_6_17_21_47_6,3,1,1,roll215,3,actual_number: 9; reaction_time: 1.76
2018_6_17_21_47_12,3,1,1,roll216,4,actual_number: 9; reaction_time: 2.26
2018_6_17_21_47_16,3,1,1,roll217,5,actual_number: 9; reaction_time: 2.11
2018_6_17_21_47_20,3,1,1,roll218,6,actual_number: 9; reaction_time: 1.38
2018_6_17_21_49_53,3,4,1,roll201,1,actual_number: 9; reaction_time: 3.12
2018_6_17_21_49_57,3,4,1,roll202,2,actual_number: 9; reaction_time: 1.64
2018_6_17_21_50_0,3,4,1,roll203,3,actual_number: 9; reaction_time: 1.29
2018_6_17_21_50_6,3,4,1,roll204,4,actual_number: 9; reaction_time: 1.54
2018_6_17_21_50_11,3,4,1,roll205,5,actual_number: 9; reaction_time: 2.58
2018_6_17_21_50_15,3,4,1,roll206,6,actual_number: 9; reaction_time: 1.57
2018_6_17_21_50_20,3,4,1,roll207,1,actual_number: 9; reaction_time: 1.82
2018_6_17_21_50_24,3,4,1,roll208,2,actual_number: 9; reaction_time: 1.68
2018_6_17_21_50_28,3,4,1,roll209,3,actual_number: 9; reaction_time: 1.68
2018_6_17_21_50_34,3,4,1,roll210,4,actual_number: 9; reaction_time: 1.6
2018_6_17_21_50_38,3,4,1,roll211,5,actual_number: 9; reaction_time: 1.68
2018_6_17_21_50_41,3,4,1,roll212,6,actual_number: 9; reaction_time: 1.49
2018_6_17_21_50_49,3,4,1,roll213,1,actual_number: 9; reaction_time: 2.38
2018_6_17_21_50_52,3,4,1,roll214,2,actual_number: 9; reaction_time: 1.66
2018_6_17_21_51_2,3,4,1,roll215,3,actual_number: 9; reaction_time: 7.69
2018_6_17_21_51_9,3,4,1,roll216,4,actual_number: 9; reaction_time: 2.28
2018_6_17_21_51_14,3,4,1,roll217,5,actual_number: 9; reaction_time: 2.56
2018_6_17_21_51_18,3,4,1,roll218,6,actual_number: 9; reaction_time: 1.63
2018_6_17_21_51_55,3,4,1,pid,5452,
2018_6_17_23_56_44,100,1,1,roll101,1,actual_number: 8; reaction_time: 16.72
2018_6_17_23_56_46,100,2,1,roll101,2,actual_number: 8; reaction_time: 16.63
2018_6_17_23_56_48,100,3,2,roll101,3,actual_number: 8; reaction_time: 15.99
2018_6_17_23_56_49,100,4,2,roll101,4,actual_number: 8; reaction_time: 15.46
2018_6_17_23_56_53,100,1,1,roll102,1,actual_number: 8; reaction_time: 4.2
2018_6_17_23_56_56,100,2,1,roll102,2,actual_number: 8; reaction_time: 6.38
2018_6_17_23_56_59,100,3,2,roll102,3,actual_number: 8; reaction_time: 6.96
2018_6_17_23_57_2,100,4,2,roll102,4,actual_number: 8; reaction_time: 9.02
2018_6_17_23_57_5,100,1,1,roll103,1,actual_number: 8; reaction_time: 8.24
2018_6_17_23_57_8,100,2,1,roll103,2,actual_number: 8; reaction_time: 8.25
2018_6_17_23_57_11,100,3,2,roll103,3,actual_number: 8; reaction_time: 7.86
2018_6_17_23_57_13,100,4,2,roll103,4,actual_number: 8; reaction_time: 7.62
2018_6_18_0_11_51,100,1,1,roll104,1,actual_number: 8; reaction_time: 13.97
2018_6_18_0_11_54,100,2,1,roll104,2,actual_number: 8; reaction_time: 15.39
2018_6_18_0_11_57,100,3,2,roll104,3,actual_number: 8; reaction_time: 17.2
2018_6_18_0_12_0,100,4,2,roll104,4,actual_number: 8; reaction_time: 18.11
2018_6_18_0_12_3,100,1,1,roll105,1,actual_number: 8; reaction_time: 8.36
2018_6_18_0_12_5,100,2,1,roll105,2,actual_number: 8; reaction_time: 7.72
2018_6_18_0_12_8,100,3,2,roll105,3,actual_number: 8; reaction_time: 7.12
2018_6_18_0_12_11,100,4,2,roll105,4,actual_number: 8; reaction_time: 6.9
2018_6_18_0_12_13,100,1,1,roll106,1,actual_number: 8; reaction_time: 6.71
2018_6_18_0_12_16,100,2,1,roll106,2,actual_number: 8; reaction_time: 7.02
2018_6_18_0_12_18,100,3,2,roll106,3,actual_number: 8; reaction_time: 6.58
2018_6_18_0_12_21,100,4,2,roll106,4,actual_number: 8; reaction_time: 6.08
2018_6_18_0_12_27,100,1,1,roll107,1,actual_number: 8; reaction_time: 1.72
2018_6_18_0_12_36,100,2,1,roll107,2,actual_number: 8; reaction_time: 1.72
2018_6_18_0_12_44,100,3,2,roll107,3,actual_number: 8; reaction_time: 3.69
2018_6_18_0_12_47,100,4,2,roll107,4,actual_number: 8; reaction_time: 4.49
2018_6_18_0_12_50,100,1,1,roll108,1,actual_number: 8; reaction_time: 19.09
2018_6_18_0_12_52,100,2,1,roll108,2,actual_number: 8; reaction_time: 12.27
2018_6_18_0_12_54,100,3,2,roll108,3,actual_number: 8; reaction_time: 7.41
2018_6_18_0_12_56,100,4,2,roll108,4,actual_number: 8; reaction_time: 5.74
2018_6_18_0_12_59,100,1,1,roll109,1,actual_number: 8; reaction_time: 5.23
2018_6_18_0_13_1,100,2,1,roll109,2,actual_number: 8; reaction_time: 5.4
2018_6_18_0_13_3,100,3,2,roll109,3,actual_number: 8; reaction_time: 5.73
2018_6_18_0_13_6,100,4,2,roll109,4,actual_number: 8; reaction_time: 6.34
2018_6_18_0_13_18,100,1,1,roll110,1,actual_number: 8; reaction_time: 7.15
2018_6_18_0_13_20,100,2,1,roll110,2,actual_number: 8; reaction_time: 8.6
2018_6_18_0_13_22,100,3,2,roll110,3,actual_number: 8; reaction_time: 9.74
2018_6_18_0_13_25,100,4,2,roll110,4,actual_number: 8; reaction_time: 8.17
2018_6_18_0_13_28,100,1,1,roll111,1,actual_number: 8; reaction_time: 5.89
2018_6_18_0_13_30,100,2,1,roll111,2,actual_number: 8; reaction_time: 6.14
2018_6_18_0_13_34,100,3,2,roll111,3,actual_number: 8; reaction_time: 8.64
2018_6_18_0_13_37,100,4,2,roll111,4,actual_number: 8; reaction_time: 8.12
2018_6_18_0_13_39,100,1,1,roll112,1,actual_number: 8; reaction_time: 7.67
2018_6_18_0_13_41,100,2,1,roll112,2,actual_number: 8; reaction_time: 9.41
2018_6_18_0_13_44,100,3,2,roll112,3,actual_number: 8; reaction_time: 5.85
2018_6_18_0_13_46,100,4,2,roll112,4,actual_number: 8; reaction_time: 5.42
2018_6_18_0_13_56,100,2,1,roll113,2,actual_number: 8; reaction_time: 4.55
2018_6_18_0_14_2,100,1,1,roll113,1,actual_number: 8; reaction_time: 12.43
2018_6_18_0_14_4,100,2,1,roll114,2,actual_number: 8; reaction_time: 5.49
2018_6_18_0_14_7,100,3,2,roll113,3,actual_number: 8; reaction_time: 11.98
2018_6_18_0_14_9,100,4,2,roll113,4,actual_number: 8; reaction_time: 8.45
2018_6_18_0_14_12,100,1,1,roll114,1,actual_number: 8; reaction_time: 5.86
2018_6_18_0_14_13,100,2,1,roll115,2,actual_number: 8; reaction_time: 5.84
2018_6_18_0_14_16,100,3,2,roll114,3,actual_number: 8; reaction_time: 5.01
2018_6_18_0_14_18,100,4,2,roll114,4,actual_number: 8; reaction_time: 5.82
2018_6_18_0_19_11,100,1,1,roll115,1,actual_number: 8; reaction_time: 295.18
2018_6_18_0_19_16,100,3,2,roll115,3,actual_number: 8; reaction_time: 295.89
2018_6_18_0_19_18,100,4,2,roll115,4,actual_number: 8; reaction_time: 296.1
2018_6_18_0_19_23,100,2,1,roll116,2,actual_number: 8; reaction_time: 7.54
2018_6_18_0_19_30,100,1,1,roll116,1,actual_number: 8; reaction_time: 8.11
2018_6_18_0_19_32,100,2,1,roll117,2,actual_number: 8; reaction_time: 5.53
2018_6_18_0_19_35,100,3,2,roll116,3,actual_number: 8; reaction_time: 6.95
2018_6_18_0_19_37,100,4,2,roll116,4,actual_number: 8; reaction_time: 7.1
2018_6_18_0_29_4,100,4,2,roll117,4,actual_number: 8; reaction_time: 565.3
2018_6_18_0_29_7,100,3,2,roll117,3,actual_number: 8; reaction_time: 568.74
2018_6_18_0_29_10,100,2,1,roll118,2,actual_number: 8; reaction_time: 573.96
2018_6_18_0_29_11,100,1,1,roll117,1,actual_number: 8; reaction_time: 577.65
2018_6_18_0_29_15,100,1,1,roll118,1,actual_number: 8; reaction_time: 1.86
2018_6_18_0_29_22,100,3,2,roll118,3,actual_number: 8; reaction_time: 11.43
2018_6_18_0_29_25,100,4,2,roll118,4,actual_number: 8; reaction_time: 16.28
2018_6_18_0_30_15,100,2,1,Q1,d,
2018_6_18_0_30_15,100,2,1,Q2,d,
2018_6_18_0_30_15,100,2,1,Q3,b,
2018_6_18_0_30_35,100,1,1,Q1,d,
2018_6_18_0_30_35,100,1,1,Q2,d,
2018_6_18_0_30_35,100,1,1,Q3,b,
2018_6_18_0_31_1,100,3,2,Q1,d,
2018_6_18_0_31_1,100,3,2,Q2,d,
2018_6_18_0_31_1,100,3,2,Q3,b,
2018_6_18_0_31_12,100,4,2,Q1,d,
2018_6_18_0_31_12,100,4,2,Q2,d,
2018_6_18_0_31_12,100,4,2,Q3,b,
2018_6_18_10_13_49,12,5,3,roll101,6,actual_number: 8; reaction_time: 11.75
2018_6_18_10_13_58,12,3,2,roll101,3,actual_number: 8; reaction_time: 13.73
2018_6_18_10_13_58,12,5,3,roll102,2,actual_number: 8; reaction_time: 7.34
2018_6_18_10_14_8,12,5,3,roll103,5,actual_number: 8; reaction_time: 7.7
2018_6_18_10_14_8,12,1,1,roll101,4,actual_number: 8; reaction_time: 11.9
2018_6_18_10_14_9,12,3,2,roll102,3,actual_number: 8; reaction_time: 8.19
2018_6_18_10_14_10,12,4,2,roll101,5,actual_number: 8; reaction_time: 15.57
2018_6_18_10_14_11,12,2,1,roll101,4,actual_number: 8; reaction_time: 10.8
2018_6_18_10_14_18,12,1,1,roll102,5,actual_number: 8; reaction_time: 7.49
2018_6_18_10_14_19,12,3,2,roll103,3,actual_number: 8; reaction_time: 8.07
2018_6_18_10_14_22,12,2,1,roll102,6,actual_number: 8; reaction_time: 9.18
2018_6_18_10_14_23,12,6,3,roll101,2,actual_number: 8; reaction_time: 13.07
2018_6_18_10_14_23,12,5,3,roll104,5,actual_number: 8; reaction_time: 5.66
2018_6_18_10_14_27,12,4,2,roll102,6,actual_number: 8; reaction_time: 13.88
2018_6_18_10_14_29,12,1,1,roll103,5,actual_number: 8; reaction_time: 8.51
2018_6_18_10_14_31,12,5,3,roll105,6,actual_number: 8; reaction_time: 6.02
2018_6_18_10_14_36,12,6,3,roll102,3,actual_number: 8; reaction_time: 10.95
2018_6_18_10_14_37,12,2,1,roll103,4,actual_number: 8; reaction_time: 12.69
2018_6_18_10_14_39,12,4,2,roll103,5,actual_number: 8; reaction_time: 10.18
2018_6_18_10_14_40,12,5,3,roll106,4,actual_number: 8; reaction_time: 6.16
2018_6_18_10_14_40,12,3,2,roll104,4,actual_number: 8; reaction_time: 7.86
2018_6_18_10_14_47,12,1,1,roll104,2,actual_number: 8; reaction_time: 12.01
2018_6_18_10_14_50,12,6,3,roll103,3,actual_number: 8; reaction_time: 12.16
2018_6_18_10_14_50,12,3,2,roll105,6,actual_number: 8; reaction_time: 7.62
2018_6_18_10_14_52,12,5,3,roll107,1,actual_number: 8; reaction_time: 6.36
2018_6_18_10_14_56,12,4,2,roll104,4,actual_number: 8; reaction_time: 9.21
2018_6_18_10_14_56,12,2,1,roll104,3,actual_number: 8; reaction_time: 7.38
2018_6_18_10_14_57,12,1,1,roll105,3,actual_number: 8; reaction_time: 7.31
2018_6_18_10_14_59,12,5,3,roll108,5,actual_number: 8; reaction_time: 5.54
2018_6_18_10_15_0,12,3,2,roll106,2,actual_number: 8; reaction_time: 7.34
2018_6_18_10_15_4,12,2,1,roll105,2,actual_number: 8; reaction_time: 6.44
2018_6_18_10_15_7,12,1,1,roll106,4,actual_number: 8; reaction_time: 7.77
2018_6_18_10_15_8,12,4,2,roll105,6,actual_number: 8; reaction_time: 9.92
2018_6_18_10_15_8,12,5,3,roll109,1,actual_number: 8; reaction_time: 6.23
2018_6_18_10_15_11,12,3,2,roll107,5,actual_number: 8; reaction_time: 5.31
2018_6_18_10_15_13,12,2,1,roll106,6,actual_number: 8; reaction_time: 6.46
2018_6_18_10_15_16,12,4,2,roll106,5,actual_number: 8; reaction_time: 5.78
2018_6_18_10_15_16,12,6,3,roll104,5,actual_number: 8; reaction_time: 10.5
2018_6_18_10_15_18,12,3,2,roll108,4,actual_number: 8; reaction_time: 4.91
2018_6_18_10_15_19,12,5,3,roll110,3,actual_number: 8; reaction_time: 5.49
2018_6_18_10_15_21,12,1,1,roll107,5,actual_number: 8; reaction_time: 7.49
2018_6_18_10_15_26,12,5,3,roll111,6,actual_number: 8; reaction_time: 5.25
2018_6_18_10_15_27,12,3,2,roll109,3,actual_number: 8; reaction_time: 6.69
2018_6_18_10_15_28,12,6,3,roll105,1,actual_number: 8; reaction_time: 9.19
2018_6_18_10_15_29,12,4,2,roll107,3,actual_number: 8; reaction_time: 5.26
2018_6_18_10_15_30,12,1,1,roll108,4,actual_number: 8; reaction_time: 6.15
2018_6_18_10_15_31,12,2,1,roll107,2,actual_number: 8; reaction_time: 10.37
2018_6_18_10_15_33,12,5,3,roll112,6,actual_number: 8; reaction_time: 4.66
2018_6_18_10_15_38,12,4,2,roll108,5,actual_number: 8; reaction_time: 6.17
2018_6_18_10_15_40,12,6,3,roll106,2,actual_number: 8; reaction_time: 9.71
2018_6_18_10_15_40,12,3,2,roll110,6,actual_number: 8; reaction_time: 5.58
2018_6_18_10_15_41,12,2,1,roll108,5,actual_number: 8; reaction_time: 7.02
2018_6_18_10_15_42,12,1,1,roll109,6,actual_number: 8; reaction_time: 9.93
2018_6_18_10_15_44,12,5,3,roll113,2,actual_number: 8; reaction_time: 5.72
2018_6_18_10_15_47,12,3,2,roll111,5,actual_number: 8; reaction_time: 5.06
2018_6_18_10_15_47,12,4,2,roll109,2,actual_number: 8; reaction_time: 7.34
2018_6_18_10_15_50,12,2,1,roll109,4,actual_number: 8; reaction_time: 7.25
2018_6_18_10_15_56,12,3,2,roll112,4,actual_number: 8; reaction_time: 6.05
2018_6_18_10_15_56,12,1,1,roll110,6,actual_number: 8; reaction_time: 6.42
2018_6_18_10_15_58,12,5,3,roll114,6,actual_number: 8; reaction_time: 12.46
2018_6_18_10_16_2,12,4,2,roll110,6,actual_number: 8; reaction_time: 9.24
2018_6_18_10_16_2,12,6,3,roll107,6,actual_number: 8; reaction_time: 15.37
2018_6_18_10_16_5,12,5,3,roll115,2,actual_number: 8; reaction_time: 3.93
2018_6_18_10_16_6,12,3,2,roll113,2,actual_number: 8; reaction_time: 5.68
2018_6_18_10_16_7,12,2,1,roll110,4,actual_number: 8; reaction_time: 7.83
2018_6_18_10_16_9,12,1,1,roll111,1,actual_number: 8; reaction_time: 10.35
2018_6_18_10_16_12,12,6,3,roll108,2,actual_number: 8; reaction_time: 7.42
2018_6_18_10_16_12,12,3,2,roll114,6,actual_number: 8; reaction_time: 4.05
2018_6_18_10_16_15,12,2,1,roll111,1,actual_number: 8; reaction_time: 5.18
2018_6_18_10_16_16,12,5,3,roll116,4,actual_number: 8; reaction_time: 6.17
2018_6_18_10_16_17,12,1,1,roll112,5,actual_number: 8; reaction_time: 5.88
2018_6_18_10_16_19,12,3,2,roll115,1,actual_number: 8; reaction_time: 4.1
2018_6_18_10_16_20,12,4,2,roll111,6,actual_number: 8; reaction_time: 16.19
2018_6_18_10_16_23,12,5,3,roll117,1,actual_number: 8; reaction_time: 4.42
2018_6_18_10_16_23,12,6,3,roll109,1,actual_number: 8; reaction_time: 8.74
2018_6_18_10_16_23,12,2,1,roll112,6,actual_number: 8; reaction_time: 6.38
2018_6_18_10_16_29,12,1,1,roll113,6,actual_number: 8; reaction_time: 6.73
2018_6_18_10_16_30,12,3,2,roll116,5,actual_number: 8; reaction_time: 5.37
2018_6_18_10_16_30,12,5,3,roll118,4,actual_number: 8; reaction_time: 4.81
2018_6_18_10_16_31,12,4,2,roll112,5,actual_number: 8; reaction_time: 8.75
2018_6_18_10_16_36,12,1,1,roll114,6,actual_number: 8; reaction_time: 5.02
2018_6_18_10_16_37,12,2,1,roll113,3,actual_number: 8; reaction_time: 8.11
2018_6_18_10_16_38,12,6,3,roll110,3,actual_number: 8; reaction_time: 6.05
2018_6_18_10_16_42,12,3,2,roll117,5,actual_number: 8; reaction_time: 9.42
2018_6_18_10_16_44,12,1,1,roll115,4,actual_number: 8; reaction_time: 4.98
2018_6_18_10_16_45,12,2,1,roll114,5,actual_number: 8; reaction_time: 5.61
2018_6_18_10_16_46,12,4,2,roll113,6,actual_number: 8; reaction_time: 7.47
2018_6_18_10_16_48,12,3,2,roll118,2,actual_number: 8; reaction_time: 4.48
2018_6_18_10_16_50,12,6,3,roll111,5,actual_number: 8; reaction_time: 9.26
2018_6_18_10_16_54,12,2,1,roll115,5,actual_number: 8; reaction_time: 5.98
2018_6_18_10_16_55,12,4,2,roll114,4,actual_number: 8; reaction_time: 6.97
2018_6_18_10_16_55,12,1,1,roll116,5,actual_number: 8; reaction_time: 6.68
2018_6_18_10_17_1,12,6,3,roll112,1,actual_number: 8; reaction_time: 9.12
2018_6_18_10_17_3,12,1,1,roll117,5,actual_number: 8; reaction_time: 5.64
2018_6_18_10_17_7,12,2,1,roll116,5,actual_number: 8; reaction_time: 8.1
2018_6_18_10_17_12,12,1,1,roll118,4,actual_number: 8; reaction_time: 6
2018_6_18_10_17_14,12,4,2,roll115,5,actual_number: 8; reaction_time: 17.19
2018_6_18_10_17_20,12,6,3,roll113,4,actual_number: 8; reaction_time: 10.94
2018_6_18_10_17_30,12,2,1,roll117,4,actual_number: 8; reaction_time: 19.97
2018_6_18_10_17_30,12,4,2,roll116,5,actual_number: 8; reaction_time: 8.96
2018_6_18_10_17_32,12,6,3,roll114,6,actual_number: 8; reaction_time: 9.22
2018_6_18_10_17_39,12,2,1,roll118,6,actual_number: 8; reaction_time: 7.15
2018_6_18_10_17_41,12,4,2,roll117,1,actual_number: 8; reaction_time: 8.35
2018_6_18_10_17_42,12,6,3,roll115,6,actual_number: 8; reaction_time: 7.64
2018_6_18_10_17_50,12,4,2,roll118,5,actual_number: 8; reaction_time: 7.18
2018_6_18_10_17_59,12,6,3,roll116,5,actual_number: 8; reaction_time: 9.91
2018_6_18_10_18_9,12,6,3,roll117,1,actual_number: 8; reaction_time: 8.06
2018_6_18_10_18_15,12,5,3,Q1,d,
2018_6_18_10_18_15,12,5,3,Q2,d,
2018_6_18_10_18_15,12,5,3,Q3,b,
2018_6_18_10_18_20,12,6,3,roll118,6,actual_number: 8; reaction_time: 8.56
2018_6_18_10_18_47,12,1,1,Q1,d,
2018_6_18_10_18_47,12,1,1,Q2,d,
2018_6_18_10_18_47,12,1,1,Q3,b,
2018_6_18_10_19_1,12,3,2,Q1,d,
2018_6_18_10_19_1,12,3,2,Q2,d,
2018_6_18_10_19_1,12,3,2,Q3,b,
2018_6_18_10_19_57,12,2,1,Q1,d,
2018_6_18_10_19_57,12,2,1,Q2,d,
2018_6_18_10_19_57,12,2,1,Q3,b,
2018_6_18_10_22_8,12,4,2,Q1,d,
2018_6_18_10_22_8,12,4,2,Q2,d,
2018_6_18_10_22_8,12,4,2,Q3,b,
2018_6_18_10_23_5,12,6,3,Q1,d,
2018_6_18_10_23_5,12,6,3,Q2,d,
2018_6_18_10_23_5,12,6,3,Q3,b,
2018_6_18_11_39_53,4,5,3,roll101,1,actual_number: 8; reaction_time: 2.85
2018_6_18_11_39_54,4,1,1,roll101,1,actual_number: 8; reaction_time: 4.8
2018_6_18_11_39_55,4,6,3,roll101,1,actual_number: 8; reaction_time: 2.19
2018_6_18_11_39_55,4,3,2,roll101,3,actual_number: 8; reaction_time: 5.35
2018_6_18_11_39_56,4,2,1,roll101,1,actual_number: 8; reaction_time: 5.47
2018_6_18_11_39_57,4,5,3,roll102,2,actual_number: 8; reaction_time: 1.02
2018_6_18_11_39_58,4,4,2,roll101,4,actual_number: 8; reaction_time: 9.27
2018_6_18_11_39_59,4,6,3,roll102,2,actual_number: 8; reaction_time: 1.58
2018_6_18_11_40_0,4,1,1,roll102,2,actual_number: 8; reaction_time: 3.04
2018_6_18_11_40_0,4,5,3,roll103,3,actual_number: 8; reaction_time: 1.57
2018_6_18_11_40_1,4,2,1,roll102,2,actual_number: 8; reaction_time: 2.92
2018_6_18_11_40_2,4,6,3,roll103,3,actual_number: 8; reaction_time: 1.07
2018_6_18_11_40_3,4,4,2,roll102,3,actual_number: 8; reaction_time: 2.77
2018_6_18_11_40_4,4,1,1,roll103,3,actual_number: 8; reaction_time: 2.13
2018_6_18_11_40_5,4,3,2,roll102,4,actual_number: 8; reaction_time: 5.92
2018_6_18_11_40_6,4,2,1,roll103,3,actual_number: 8; reaction_time: 2.47
2018_6_18_11_40_6,4,5,3,roll104,4,actual_number: 8; reaction_time: 2.19
2018_6_18_11_40_9,4,3,2,roll103,3,actual_number: 8; reaction_time: 1.48
2018_6_18_11_40_10,4,6,3,roll104,4,actual_number: 8; reaction_time: 1.07
2018_6_18_11_40_11,4,5,3,roll105,4,actual_number: 8; reaction_time: 2.25
2018_6_18_11_40_11,4,4,2,roll103,4,actual_number: 8; reaction_time: 5.11
2018_6_18_11_40_12,4,1,1,roll104,4,actual_number: 8; reaction_time: 2.63
2018_6_18_11_40_13,4,6,3,roll105,5,actual_number: 8; reaction_time: 1.25
2018_6_18_11_40_14,4,2,1,roll104,4,actual_number: 8; reaction_time: 2
2018_6_18_11_40_15,4,5,3,roll106,5,actual_number: 8; reaction_time: 1.49
2018_6_18_11_40_16,4,1,1,roll105,5,actual_number: 8; reaction_time: 1.73
2018_6_18_11_40_17,4,6,3,roll106,6,actual_number: 8; reaction_time: 1.22
2018_6_18_11_40_18,4,3,2,roll104,3,actual_number: 8; reaction_time: 2.16
2018_6_18_11_40_18,4,2,1,roll105,5,actual_number: 8; reaction_time: 1.5
2018_6_18_11_40_20,4,4,2,roll104,4,actual_number: 8; reaction_time: 2.6
2018_6_18_11_40_20,4,1,1,roll106,6,actual_number: 8; reaction_time: 1.6
2018_6_18_11_40_21,4,5,3,roll107,6,actual_number: 8; reaction_time: 2.23
2018_6_18_11_40_22,4,2,1,roll106,6,actual_number: 8; reaction_time: 1.8
2018_6_18_11_40_22,4,6,3,roll107,6,actual_number: 8; reaction_time: 1.63
2018_6_18_11_40_23,4,3,2,roll105,4,actual_number: 8; reaction_time: 2.44
2018_6_18_11_40_26,4,5,3,roll108,6,actual_number: 8; reaction_time: 2.12
2018_6_18_11_40_26,4,4,2,roll105,3,actual_number: 8; reaction_time: 2.61
2018_6_18_11_40_26,4,1,1,roll107,1,actual_number: 8; reaction_time: 1.62
2018_6_18_11_40_27,4,6,3,roll108,6,actual_number: 8; reaction_time: 1.99
2018_6_18_11_40_29,4,3,2,roll106,4,actual_number: 8; reaction_time: 2
2018_6_18_11_40_29,4,5,3,roll109,6,actual_number: 8; reaction_time: 0.92
2018_6_18_11_40_30,4,6,3,roll109,5,actual_number: 8; reaction_time: 0.98
2018_6_18_11_40_30,4,2,1,roll107,1,actual_number: 8; reaction_time: 1.61
2018_6_18_11_40_31,4,4,2,roll106,4,actual_number: 8; reaction_time: 1.66
2018_6_18_11_40_32,4,1,1,roll108,2,actual_number: 8; reaction_time: 3.41
2018_6_18_11_40_34,4,2,1,roll108,2,actual_number: 8; reaction_time: 1.33
2018_6_18_11_40_34,4,5,3,roll110,5,actual_number: 8; reaction_time: 1.94
2018_6_18_11_40_36,4,1,1,roll109,3,actual_number: 8; reaction_time: 1.42
2018_6_18_11_40_36,4,6,3,roll110,5,actual_number: 8; reaction_time: 1.5
2018_6_18_11_40_37,4,4,2,roll107,3,actual_number: 8; reaction_time: 1.13
2018_6_18_11_40_38,4,5,3,roll111,5,actual_number: 8; reaction_time: 1.03
2018_6_18_11_40_38,4,2,1,roll109,3,actual_number: 8; reaction_time: 1.7
2018_6_18_11_40_39,4,6,3,roll111,5,actual_number: 8; reaction_time: 1.07
2018_6_18_11_40_40,4,3,2,roll107,4,actual_number: 8; reaction_time: 4.58
2018_6_18_11_40_41,4,5,3,roll112,5,actual_number: 8; reaction_time: 1.01
2018_6_18_11_40_43,4,4,2,roll108,3,actual_number: 8; reaction_time: 2.14
2018_6_18_11_40_43,4,1,1,roll110,4,actual_number: 8; reaction_time: 1.85
2018_6_18_11_40_43,4,6,3,roll112,5,actual_number: 8; reaction_time: 1.11
2018_6_18_11_40_45,4,3,2,roll108,4,actual_number: 8; reaction_time: 1.59
2018_6_18_11_40_46,4,2,1,roll110,4,actual_number: 8; reaction_time: 1.22
2018_6_18_11_40_48,4,5,3,roll113,5,actual_number: 8; reaction_time: 2.75
2018_6_18_11_40_48,4,3,2,roll109,4,actual_number: 8; reaction_time: 1.3
2018_6_18_11_40_49,4,6,3,roll113,5,actual_number: 8; reaction_time: 1.56
2018_6_18_11_40_50,4,1,1,roll111,5,actual_number: 8; reaction_time: 5.24
2018_6_18_11_40_50,4,4,2,roll109,3,actual_number: 8; reaction_time: 3.88
2018_6_18_11_40_51,4,5,3,roll114,5,actual_number: 8; reaction_time: 0.98
2018_6_18_11_40_52,4,2,1,roll111,5,actual_number: 8; reaction_time: 3.98
2018_6_18_11_40_52,4,6,3,roll114,5,actual_number: 8; reaction_time: 1.23
2018_6_18_11_40_54,4,5,3,roll115,5,actual_number: 8; reaction_time: 0.83
2018_6_18_11_40_55,4,1,1,roll112,6,actual_number: 8; reaction_time: 2.51
2018_6_18_11_40_56,4,6,3,roll115,5,actual_number: 8; reaction_time: 1.03
2018_6_18_11_40_56,4,4,2,roll110,1,actual_number: 8; reaction_time: 1.33
2018_6_18_11_40_57,4,2,1,roll112,6,actual_number: 8; reaction_time: 2.17
2018_6_18_11_40_59,4,3,2,roll110,2,actual_number: 8; reaction_time: 5.34
2018_6_18_11_41_1,4,5,3,roll116,5,actual_number: 8; reaction_time: 2.58
2018_6_18_11_41_1,4,4,2,roll111,1,actual_number: 8; reaction_time: 1.89
2018_6_18_11_41_1,4,1,1,roll113,1,actual_number: 8; reaction_time: 1.34
2018_6_18_11_41_3,4,3,2,roll111,2,actual_number: 8; reaction_time: 1.44
2018_6_18_11_41_4,4,6,3,roll116,5,actual_number: 8; reaction_time: 3.64
2018_6_18_11_41_5,4,5,3,roll117,5,actual_number: 8; reaction_time: 1.93
2018_6_18_11_41_6,4,2,1,roll113,1,actual_number: 8; reaction_time: 1.75
2018_6_18_11_41_6,4,4,2,roll112,2,actual_number: 8; reaction_time: 1.41
2018_6_18_11_41_7,4,6,3,roll117,5,actual_number: 8; reaction_time: 1.04
2018_6_18_11_41_7,4,1,1,roll114,2,actual_number: 8; reaction_time: 3.79
2018_6_18_11_41_8,4,5,3,roll118,5,actual_number: 8; reaction_time: 0.98
2018_6_18_11_41_8,4,3,2,roll112,3,actual_number: 8; reaction_time: 1.79
2018_6_18_11_41_11,4,2,1,roll114,2,actual_number: 8; reaction_time: 2.87
2018_6_18_11_41_11,4,6,3,roll118,5,actual_number: 8; reaction_time: 1.64
2018_6_18_11_41_12,4,1,1,roll115,2,actual_number: 8; reaction_time: 2.8
2018_6_18_11_41_14,4,4,2,roll113,3,actual_number: 8; reaction_time: 1.51
2018_6_18_11_41_15,4,2,1,roll115,3,actual_number: 8; reaction_time: 2.03
2018_6_18_11_41_19,4,3,2,roll113,3,actual_number: 8; reaction_time: 2.54
