Date,Session,SessionSubject,Team,MoverNo,RoundNo,Report,RT
2019_3_14_15_43_58,68,10,1,2,27,6,3.15
2019_3_14_15_43_59,68,8,6,2,26,6,3.84
2019_3_14_15_44_6,68,9,5,1,27,2,3.08
2019_3_14_15_44_10,68,12,2,2,26,5,10.07
2019_3_14_15_44_20,68,6,5,2,27,2,4.81
2019_3_14_15_44_22,68,11,6,1,27,6,7.21
2019_3_14_15_44_30,68,3,2,1,27,3,6.55
2019_3_14_15_44_37,68,8,6,2,27,2,5.92
2019_3_14_15_44_50,68,12,2,2,27,6,8.14
2019_3_14_15_45_46,68,9,5,1,28,5,3.41
2019_3_14_15_45_48,68,5,3,1,28,4,3.18
2019_3_14_15_45_56,68,4,5,2,28,5,3.36
2019_3_14_15_45_57,68,1,1,1,28,6,5.52
2019_3_14_15_46_5,68,7,4,1,28,3,2.65
2019_3_14_15_46_9,68,8,1,2,28,2,3.54
2019_3_14_15_46_13,68,9,5,1,29,4,2.86
2019_3_14_15_46_14,68,2,4,2,28,3,1.76
2019_3_14_15_46_23,68,11,6,1,28,5,6.84
2019_3_14_15_46_23,68,4,5,2,29,4,3.8
2019_3_14_15_46_29,68,1,1,1,29,1,6.83
2019_3_14_15_46_30,68,12,3,2,28,6,5.99
2019_3_14_15_46_31,68,7,4,1,29,4,1.89
2019_3_14_15_46_35,68,6,6,2,28,1,4.34
2019_3_14_15_46_36,68,3,2,1,28,4,6.13
2019_3_14_15_46_40,68,8,1,2,29,1,2.64
2019_3_14_15_46_43,68,2,4,2,29,2,3.19
2019_3_14_15_46_43,68,9,5,1,30,6,4.76
2019_3_14_15_46_49,68,5,3,1,29,6,4.19
2019_3_14_15_46_51,68,10,2,2,28,6,7.51
2019_3_14_15_46_54,68,4,5,2,30,6,2.18
2019_3_14_15_46_55,68,1,1,1,30,4,1.28
2019_3_14_15_46_57,68,11,6,1,29,5,5.49
2019_3_14_15_46_57,68,7,4,1,30,5,1.59
2019_3_14_15_47_6,68,8,1,2,30,4,2.15
2019_3_14_15_47_7,68,2,4,2,30,3,2.85
2019_3_14_15_47_8,68,6,6,2,29,3,5.28
2019_3_14_15_47_14,68,3,2,1,29,1,5.95
2019_3_14_15_47_20,68,12,3,2,29,4,23.15
2019_3_14_15_47_27,68,10,2,2,29,5,3.21
2019_3_14_15_47_29,68,11,6,1,30,4,5.61
2019_3_14_15_47_40,68,6,6,2,30,6,4.43
2019_3_14_15_47_45,68,5,3,1,30,5,3.17
2019_3_14_15_47_49,68,1,1,1,31,5,2.06
2019_3_14_15_47_52,68,9,5,1,31,3,2.86
2019_3_14_15_47_54,68,3,2,1,30,4,6.62
2019_3_14_15_47_58,68,12,3,2,30,5,6.04
2019_3_14_15_47_59,68,8,1,2,31,2,2.15
2019_3_14_15_48_2,68,7,4,1,31,5,2.4
2019_3_14_15_48_2,68,4,5,2,31,3,3.66
2019_3_14_15_48_11,68,10,2,2,30,5,4.05
2019_3_14_15_48_13,68,2,4,2,31,2,2.92
2019_3_14_15_48_17,68,1,1,1,32,6,3.54
2019_3_14_15_48_22,68,9,5,1,32,3,3.66
2019_3_14_15_48_26,68,8,1,2,32,5,2.9
2019_3_14_15_48_29,68,4,5,2,32,3,1.7
2019_3_14_15_48_33,68,7,4,1,32,3,2.97
2019_3_14_15_48_40,68,1,1,1,33,6,1.72
2019_3_14_15_48_45,68,2,4,2,32,4,2.45
2019_3_14_15_48_45,68,9,5,1,33,1,1.72
2019_3_14_15_48_50,68,11,6,1,31,1,4.22
2019_3_14_15_48_54,68,5,3,1,31,4,3.75
2019_3_14_15_48_56,68,4,5,2,33,6,1.66
2019_3_14_15_48_58,68,8,1,2,33,1,8.28
2019_3_14_15_49_0,68,6,6,2,31,5,3.96
2019_3_14_15_49_0,68,7,4,1,33,6,2.21
2019_3_14_15_49_10,68,12,3,2,31,3,6.97
2019_3_14_15_49_12,68,2,4,2,33,1,1.96
2019_3_14_15_49_12,68,3,2,1,31,2,5.08
2019_3_14_15_49_22,68,11,6,1,32,3,5.3
2019_3_14_15_49_24,68,10,2,2,31,3,6.41
2019_3_14_15_49_27,68,5,3,1,32,6,3.19
2019_3_14_15_49_34,68,6,6,2,32,6,6.05
2019_3_14_15_49_41,68,12,3,2,32,2,5.66
2019_3_14_15_49_44,68,3,2,1,32,2,5.48
2019_3_14_15_49_46,68,9,5,1,34,3,2.82
2019_3_14_15_49_52,68,1,1,1,34,6,3.08
2019_3_14_15_49_52,68,11,6,1,33,6,2.73
2019_3_14_15_49_56,68,10,2,2,32,2,3.37
2019_3_14_15_49_58,68,4,5,2,34,3,3.01
2019_3_14_15_50_1,68,8,1,2,34,4,2.27
2019_3_14_15_50_2,68,7,4,1,34,6,2.52
2019_3_14_15_50_4,68,5,3,1,33,5,7.44
2019_3_14_15_50_9,68,6,6,2,33,6,5.58
2019_3_14_15_50_14,68,2,4,2,34,5,4.6
2019_3_14_15_50_17,68,1,1,1,35,6,1.4
2019_3_14_15_50_17,68,12,3,2,33,3,6.25
2019_3_14_15_50_19,68,3,2,1,33,4,9.16
2019_3_14_15_50_21,68,9,5,1,35,4,3.3
2019_3_14_15_50_30,68,8,1,2,35,3,3.57
2019_3_14_15_50_32,68,7,4,1,35,6,3.57
2019_3_14_15_50_33,68,4,5,2,35,4,3.35
2019_3_14_15_50_35,68,10,2,2,33,4,5.84
2019_3_14_15_50_42,68,2,4,2,35,2,2.37
2019_3_14_15_50_43,68,1,1,1,36,6,1.79
2019_3_14_15_50_50,68,9,5,1,36,6,2.64
2019_3_14_15_50_53,68,8,1,2,36,3,3.61
2019_3_14_15_51_2,68,4,5,2,36,6,4.29
2019_3_14_15_51_3,68,7,4,1,36,4,5.05
2019_3_14_15_51_7,68,5,3,1,34,4,3.34
2019_3_14_15_51_8,68,11,6,1,34,5,6.01
2019_3_14_15_51_13,68,2,4,2,36,4,2.08
2019_3_14_15_51_23,68,12,3,2,34,2,6.47
2019_3_14_15_51_30,68,6,6,2,34,5,12.76
2019_3_14_15_51_33,68,3,2,1,34,4,6.8
2019_3_14_15_51_39,68,5,3,1,35,6,3.69
2019_3_14_15_51_48,68,10,2,2,34,4,3.91
2019_3_14_15_51_54,68,11,6,1,35,6,5.48
2019_3_14_15_52_4,68,12,3,2,35,1,8.82
2019_3_14_15_52_8,68,6,6,2,35,1,4.69
2019_3_14_15_52_15,68,3,2,1,35,4,6.58
2019_3_14_15_52_21,68,5,3,1,36,5,5.06
2019_3_14_15_52_40,68,10,2,2,35,2,9.66
2019_3_14_15_52_42,68,12,3,2,36,3,12.49
2019_3_14_15_52_49,68,11,6,1,36,6,6.82
2019_3_14_15_53_3,68,3,2,1,36,1,6.2
2019_3_14_15_53_3,68,6,6,2,36,3,5
2019_3_14_15_53_14,68,10,2,2,36,1,4.34
2019_3_14_15_54_9,68,5,3,1,37,4,7.28
2019_3_14_15_54_9,68,9,5,1,37,6,2.71
2019_3_14_15_54_16,68,11,6,1,37,4,5.88
2019_3_14_15_54_19,68,1,1,1,37,3,4.79
2019_3_14_15_54_22,68,2,5,2,37,5,3.5
2019_3_14_15_54_24,68,10,3,2,37,4,3.33
2019_3_14_15_54_27,68,4,6,2,37,6,1.5
2019_3_14_15_54_29,68,7,4,1,37,5,18.31
2019_3_14_15_54_32,68,3,2,1,37,2,6.47
2019_3_14_15_54_34,68,6,1,2,37,1,4.62
2019_3_14_15_54_43,68,5,3,1,38,6,2.78
2019_3_14_15_54_43,68,8,2,2,37,2,2.32
2019_3_14_15_54_44,68,12,4,2,37,1,6.46
2019_3_14_15_54_45,68,9,5,1,38,3,7.25
2019_3_14_15_54_49,68,11,6,1,38,5,5.18
2019_3_14_15_54_49,68,1,1,1,38,5,1.87
2019_3_14_15_54_56,68,2,5,2,38,3,4.83
2019_3_14_15_54_58,68,10,3,2,38,2,4.51
2019_3_14_15_55_0,68,6,1,2,38,3,3.94
2019_3_14_15_55_0,68,4,6,2,38,3,1.58
2019_3_14_15_55_3,68,3,2,1,38,6,6.36
2019_3_14_15_55_4,68,7,4,1,38,3,6.46
2019_3_14_15_55_14,68,9,5,1,39,3,2.45
2019_3_14_15_55_14,68,8,2,2,38,2,2.81
2019_3_14_15_55_16,68,5,3,1,39,5,3.64
2019_3_14_15_55_17,68,1,1,1,39,4,2.69
2019_3_14_15_55_21,68,11,6,1,39,5,3.12
2019_3_14_15_55_22,68,12,4,2,38,4,7.58
2019_3_14_15_55_24,68,2,5,2,39,4,3.45
2019_3_14_15_55_27,68,10,3,2,39,4,4.59
2019_3_14_15_55_29,68,4,6,2,39,6,1.54
2019_3_14_15_55_29,68,6,1,2,39,6,3.99
2019_3_14_15_55_33,68,3,2,1,39,2,5.6
2019_3_14_15_55_45,68,7,4,1,39,6,6.99
2019_3_14_15_55_47,68,8,2,2,39,5,3.13
2019_3_14_15_56_0,68,12,4,2,39,2,7.21
2019_3_14_15_56_10,68,9,5,1,40,4,2.08
2019_3_14_15_56_16,68,1,1,1,40,4,4.47
2019_3_14_15_56_17,68,5,3,1,40,4,5.06
2019_3_14_15_56_20,68,11,6,1,40,5,3.39
2019_3_14_15_56_21,68,2,5,2,40,4,2.52
2019_3_14_15_56_29,68,6,1,2,40,4,4.05
2019_3_14_15_56_30,68,10,3,2,40,6,4.61
2019_3_14_15_56_32,68,4,6,2,40,5,1.57
2019_3_14_15_56_41,68,9,5,1,41,3,4.19
2019_3_14_15_56_47,68,1,1,1,41,1,3.4
2019_3_14_15_56_47,68,3,2,1,40,1,6.25
2019_3_14_15_56_48,68,5,3,1,41,5,5.9
2019_3_14_15_56_52,68,2,5,2,41,6,2.37
2019_3_14_15_56_58,68,11,6,1,41,6,7.12
2019_3_14_15_56_59,68,7,4,1,40,4,2.92
2019_3_14_15_56_59,68,8,2,2,40,5,2.47
2019_3_14_15_57_2,68,6,1,2,41,1,5.41
2019_3_14_15_57_8,68,4,6,2,41,6,2.96
2019_3_14_15_57_8,68,9,5,1,42,2,2.25
2019_3_14_15_57_9,68,10,3,2,41,5,11.03
2019_3_14_15_57_13,68,12,4,2,40,3,6.24
2019_3_14_15_57_16,68,1,1,1,42,3,1.65
2019_3_14_15_57_19,68,2,5,2,42,4,2.06
2019_3_14_15_57_21,68,3,2,1,41,6,5.94
2019_3_14_15_57_26,68,6,1,2,42,4,2.63
2019_3_14_15_57_29,68,5,3,1,42,3,3.58
2019_3_14_15_57_32,68,11,6,1,42,4,4.23
2019_3_14_15_57_32,68,8,2,2,41,5,5.04
2019_3_14_15_57_34,68,7,4,1,41,6,3.97
2019_3_14_15_57_41,68,10,3,2,42,4,3.13
2019_3_14_15_57_43,68,4,6,2,42,3,1.79
2019_3_14_15_57_53,68,3,2,1,42,3,6.02
2019_3_14_15_57_56,68,12,4,2,41,4,12.37
2019_3_14_15_58_4,68,8,2,2,42,2,3.27
2019_3_14_15_58_16,68,7,4,1,42,3,3.24
2019_3_14_15_58_17,68,9,5,1,43,6,4.38
2019_3_14_15_58_22,68,1,1,1,43,6,2.51
2019_3_14_15_58_27,68,2,5,2,43,6,2.53
2019_3_14_15_58_33,68,6,1,2,43,1,2.36
2019_3_14_15_58_34,68,12,4,2,42,1,7.15
2019_3_14_15_58_39,68,5,3,1,43,4,4.68
2019_3_14_15_58_48,68,9,5,1,44,4,4.44
2019_3_14_15_58_52,68,1,1,1,44,3,2.2
2019_3_14_15_58_53,68,10,3,2,43,5,5.9
2019_3_14_15_58_58,68,2,5,2,44,2,1.6
2019_3_14_15_59_0,68,11,6,1,43,3,8.43
2019_3_14_15_59_2,68,6,1,2,44,2,3.12
2019_3_14_15_59_8,68,4,6,2,43,4,1.32
2019_3_14_15_59_12,68,5,3,1,44,6,3
2019_3_14_15_59_17,68,3,2,1,43,4,7.08
2019_3_14_15_59_18,68,9,5,1,45,6,1.86
2019_3_14_15_59_23,68,1,1,1,45,5,6.15
2019_3_14_15_59_27,68,10,3,2,44,2,2.09
2019_3_14_15_59_28,68,11,6,1,44,6,3.68
2019_3_14_15_59_29,68,2,5,2,45,1,1.92
2019_3_14_15_59_29,68,8,2,2,43,6,3.06
2019_3_14_15_59_32,68,7,4,1,43,3,3.03
2019_3_14_15_59_40,68,4,6,2,44,5,1.53
2019_3_14_15_59_45,68,5,3,1,45,4,3.34
2019_3_14_15_59_46,68,6,1,2,45,5,6.13
2019_3_14_15_59_47,68,3,2,1,44,2,5.69
2019_3_14_15_59_53,68,12,4,2,43,6,6.19
2019_3_14_15_59_56,68,8,2,2,44,3,2.85
2019_3_14_16_0_0,68,10,3,2,45,3,8.26
2019_3_14_16_0_1,68,11,6,1,45,6,1.72
2019_3_14_16_0_9,68,4,6,2,45,2,1.3
2019_3_14_16_0_12,68,7,4,1,44,5,2.32
2019_3_14_16_0_15,68,3,2,1,45,1,6.52
2019_3_14_16_0_26,68,8,2,2,45,2,3.12
2019_3_14_16_0_29,68,12,4,2,44,5,7.63
2019_3_14_16_0_47,68,7,4,1,45,4,1.58
2019_3_14_16_1_4,68,12,4,2,45,2,7.86
2019_3_14_16_1_49,68,3,2,1,46,4,5.79
2019_3_14_16_1_50,68,9,5,1,46,6,2.27
2019_3_14_16_1_53,68,5,3,1,46,4,6.39
2019_3_14_16_1_54,68,1,1,1,46,3,2.29
2019_3_14_16_2_1,68,7,4,1,46,5,2.47
2019_3_14_16_2_2,68,6,2,2,46,4,1.88
2019_3_14_16_2_2,68,11,6,1,46,5,6.31
2019_3_14_16_2_2,68,4,1,2,46,1,1.17
2019_3_14_16_2_5,68,8,3,2,46,3,3.59
2019_3_14_16_2_14,68,2,6,2,46,1,3.48
2019_3_14_16_2_20,68,10,4,2,46,5,7.22
2019_3_14_16_2_21,68,3,2,1,47,3,5.85
2019_3_14_16_2_21,68,1,1,1,47,5,2.21
2019_3_14_16_2_22,68,5,3,1,47,5,4.29
2019_3_14_16_2_29,68,12,5,2,46,6,24.56
2019_3_14_16_2_31,68,8,3,2,47,3,1.77
2019_3_14_16_2_32,68,4,1,2,47,3,1.15
2019_3_14_16_2_32,68,6,2,2,47,2,4.95
2019_3_14_16_2_39,68,11,6,1,47,6,2.71
2019_3_14_16_2_40,68,7,4,1,47,6,6
2019_3_14_16_2_46,68,9,5,1,47,5,2.95
2019_3_14_16_2_49,68,1,1,1,48,4,2.94
2019_3_14_16_2_49,68,2,6,2,47,2,2.64
2019_3_14_16_2_51,68,5,3,1,48,3,3.41
2019_3_14_16_2_54,68,3,2,1,48,6,7.97
2019_3_14_16_2_55,68,10,4,2,47,6,6.26
2019_3_14_16_2_59,68,4,1,2,48,5,1.45
2019_3_14_16_3_1,68,12,5,2,47,6,6.61
2019_3_14_16_3_5,68,6,2,2,48,2,4.21
2019_3_14_16_3_6,68,8,3,2,48,2,7.32
2019_3_14_16_3_8,68,11,6,1,48,6,3.23
2019_3_14_16_3_15,68,7,4,1,48,3,4.13
2019_3_14_16_3_19,68,2,6,2,48,4,2.27
2019_3_14_16_3_22,68,9,5,1,48,5,2.95
2019_3_14_16_3_33,68,10,4,2,48,1,10.3
2019_3_14_16_3_41,68,12,5,2,48,4,8.54
2019_3_14_16_3_45,68,1,1,1,49,6,1.21
2019_3_14_16_3_46,68,5,3,1,49,5,3.65
2019_3_14_16_3_52,68,3,2,1,49,2,4.72
2019_3_14_16_3_54,68,8,3,2,49,1,1.88
2019_3_14_16_3_55,68,4,1,2,49,1,1.29
2019_3_14_16_4_1,68,6,2,2,49,6,2.06
2019_3_14_16_4_10,68,5,3,1,50,5,3.32
2019_3_14_16_4_10,68,11,6,1,49,1,9.38
2019_3_14_16_4_13,68,1,1,1,50,4,2.2
2019_3_14_16_4_20,68,7,4,1,49,5,4.27
2019_3_14_16_4_20,68,4,1,2,50,3,1.5
2019_3_14_16_4_20,68,8,3,2,50,5,2.91
2019_3_14_16_4_20,68,2,6,2,49,4,2.31
2019_3_14_16_4_27,68,3,2,1,50,2,6.78
2019_3_14_16_4_31,68,9,5,1,49,3,2.6
2019_3_14_16_4_35,68,10,4,2,49,4,8.68
2019_3_14_16_4_38,68,6,2,2,50,4,4.44
2019_3_14_16_4_38,68,5,3,1,51,5,4.05
2019_3_14_16_4_39,68,1,1,1,51,5,4.89
2019_3_14_16_4_46,68,11,6,1,50,2,6.79
2019_3_14_16_4_46,68,12,5,2,49,6,6.36
2019_3_14_16_4_48,68,8,3,2,51,4,2.86
2019_3_14_16_4_49,68,4,1,2,51,5,1.34
2019_3_14_16_4_55,68,2,6,2,50,1,2.21
2019_3_14_16_4_56,68,7,4,1,50,5,6.31
2019_3_14_16_5_1,68,9,5,1,50,5,1.72
2019_3_14_16_5_4,68,3,2,1,51,6,7.44
2019_3_14_16_5_12,68,6,2,2,51,5,1.91
2019_3_14_16_5_13,68,10,4,2,50,3,6.54
2019_3_14_16_5_16,68,12,5,2,50,3,5.84
2019_3_14_16_5_27,68,5,3,1,52,5,3.28
2019_3_14_16_5_33,68,9,5,1,51,4,3.27
2019_3_14_16_5_33,68,1,1,1,52,4,2.2
2019_3_14_16_5_36,68,7,4,1,51,6,6.49
2019_3_14_16_5_39,68,8,3,2,52,5,2.89
2019_3_14_16_5_40,68,4,1,2,52,6,1.3
2019_3_14_16_5_48,68,11,6,1,51,2,7.05
2019_3_14_16_5_49,68,12,5,2,51,3,7.19
2019_3_14_16_5_51,68,10,4,2,51,6,4.74
2019_3_14_16_5_55,68,5,3,1,53,5,3.09
2019_3_14_16_5_56,68,1,1,1,53,3,2.14
2019_3_14_16_5_58,68,2,6,2,51,1,1.81
2019_3_14_16_6_0,68,3,2,1,52,1,6.07
2019_3_14_16_6_5,68,8,3,2,53,5,1.95
2019_3_14_16_6_7,68,4,1,2,53,4,1.5
2019_3_14_16_6_12,68,6,2,2,52,2,2.56
2019_3_14_16_6_22,68,5,3,1,54,5,2.77
2019_3_14_16_6_25,68,1,1,1,54,3,3.56
2019_3_14_16_6_31,68,8,3,2,54,2,2.65
2019_3_14_16_6_33,68,4,1,2,54,1,1.28
2019_3_14_16_6_33,68,3,2,1,53,3,7.27
2019_3_14_16_6_35,68,9,5,1,52,6,3.28
2019_3_14_16_6_40,68,7,4,1,52,4,5.14
2019_3_14_16_6_43,68,6,2,2,53,1,3.56
2019_3_14_16_6_48,68,12,5,2,52,3,5.83
2019_3_14_16_7_6,68,3,2,1,54,3,7.61
2019_3_14_16_7_6,68,9,5,1,53,4,2.26
2019_3_14_16_7_7,68,10,4,2,52,1,13.86
2019_3_14_16_7_14,68,11,6,1,52,2,6.47
2019_3_14_16_7_19,68,6,2,2,54,5,3.79
2019_3_14_16_7_19,68,12,5,2,53,3,6.49
2019_3_14_16_7_23,68,7,4,1,53,5,2.29
2019_3_14_16_7_24,68,2,6,2,52,2,3.24
2019_3_14_16_7_38,68,9,5,1,54,5,1.9
2019_3_14_16_7_40,68,10,4,2,53,1,7.98
2019_3_14_16_7_49,68,11,6,1,53,4,8.76
2019_3_14_16_7_57,68,12,5,2,54,2,6.11
2019_3_14_16_7_59,68,2,6,2,53,2,1.97
2019_3_14_16_7_59,68,7,4,1,54,5,1.88
2019_3_14_16_8_16,68,10,4,2,54,5,6.45
2019_3_14_16_8_20,68,11,6,1,54,1,3.48
2019_3_14_16_8_30,68,2,6,2,54,5,2.83
2019_5_30_9_8_0,71,11,6,1,1,1,6.84
2019_5_30_9_8_9,71,1,1,1,1,1,5.11
2019_5_30_9_8_18,71,12,6,2,1,1,2.58
2019_5_30_9_8_39,71,11,6,1,2,2,5.12
2019_5_30_9_8_46,71,2,1,2,1,1,5.21
2019_5_30_9_8_57,71,12,6,2,2,2,3.67
2019_5_30_9_9_5,71,1,1,1,2,3,4.11
2019_5_30_9_9_17,71,11,6,1,3,2,4.16
2019_5_30_9_9_18,71,2,1,2,2,3,5.03
2019_5_30_9_9_31,71,12,6,2,3,3,3.75
2019_5_30_9_9_39,71,1,1,1,3,5,4.32
2019_5_30_9_9_56,71,2,1,2,3,5,7.39
2019_5_30_9_10_18,71,11,6,1,4,6,6.36
2019_5_30_9_10_36,71,7,4,1,1,5,7.26
2019_5_30_9_10_37,71,12,6,2,4,5,3.18
2019_5_30_9_10_45,71,1,1,1,4,5,4.64
2019_5_30_9_10_51,71,8,4,2,1,5,3.57
2019_5_30_9_10_56,71,11,6,1,5,1,4.7
2019_5_30_9_10_58,71,2,1,2,4,5,6.31
2019_5_30_9_11_5,71,12,6,2,5,5,2.11
2019_5_30_9_11_14,71,7,4,1,2,6,7.53
2019_5_30_9_11_15,71,9,5,1,1,6,9.14
2019_5_30_9_11_20,71,1,1,1,5,2,4.42
2019_5_30_9_11_23,71,8,4,2,2,6,2.41
2019_5_30_9_11_24,71,3,2,1,1,3,7.02
2019_5_30_9_11_25,71,11,6,1,6,2,2.6
2019_5_30_9_11_30,71,10,5,2,1,6,4.7
2019_5_30_9_11_34,71,2,1,2,5,2,3.99
2019_5_30_9_11_38,71,12,6,2,6,2,1.81
2019_5_30_9_11_46,71,7,4,1,3,6,6.77
2019_5_30_9_11_47,71,4,2,2,1,3,8.89
2019_5_30_9_11_51,71,5,3,1,1,2,6.54
2019_5_30_9_11_51,71,9,5,1,2,6,5.85
2019_5_30_9_11_54,71,8,4,2,3,6,2.38
2019_5_30_9_11_55,71,1,1,1,6,1,2.99
2019_5_30_9_12_4,71,10,5,2,2,6,5.66
2019_5_30_9_12_7,71,6,3,2,1,2,6.1
2019_5_30_9_12_11,71,3,2,1,2,6,5.6
2019_5_30_9_12_17,71,11,6,1,7,4,5.6
2019_5_30_9_12_24,71,9,5,1,3,6,5.44
2019_5_30_9_12_24,71,2,1,2,6,1,17.47
2019_5_30_9_12_27,71,4,2,2,2,1,6.61
2019_5_30_9_12_29,71,5,3,1,2,3,5.51
2019_5_30_9_12_31,71,12,6,2,7,1,2.28
2019_5_30_9_12_39,71,10,5,2,3,6,5.98
2019_5_30_9_12_48,71,3,2,1,3,5,4.15
2019_5_30_9_12_48,71,6,3,2,2,3,5.72
2019_5_30_9_12_52,71,11,6,1,8,6,3.6
2019_5_30_9_12_56,71,7,4,1,4,5,13.29
2019_5_30_9_13_1,71,12,6,2,8,4,2.05
2019_5_30_9_13_7,71,8,4,2,4,5,3.05
2019_5_30_9_13_9,71,5,3,1,3,1,4.1
2019_5_30_9_13_11,71,4,2,2,3,5,4.5
2019_5_30_9_13_21,71,6,3,2,3,4,5.58
2019_5_30_9_13_23,71,11,6,1,9,6,4.78
2019_5_30_9_13_24,71,9,5,1,4,6,2.96
2019_5_30_9_13_29,71,1,1,1,7,5,18.66
2019_5_30_9_13_34,71,7,4,1,5,5,11.1
2019_5_30_9_13_38,71,10,5,2,4,6,3.64
2019_5_30_9_13_39,71,12,6,2,9,3,7.69
2019_5_30_9_13_42,71,2,1,2,7,5,5.02
2019_5_30_9_13_46,71,8,4,2,5,5,2.54
2019_5_30_9_13_59,71,9,5,1,5,6,4.93
2019_5_30_9_14_2,71,3,2,1,4,5,4.2
2019_5_30_9_14_3,71,1,1,1,8,1,4.22
2019_5_30_9_14_9,71,7,4,1,6,4,6.76
2019_5_30_9_14_11,71,10,5,2,5,6,3.36
2019_5_30_9_14_15,71,5,3,1,4,5,3.83
2019_5_30_9_14_17,71,2,1,2,8,1,4.42
2019_5_30_9_14_18,71,4,2,2,4,6,6.96
2019_5_30_9_14_24,71,8,4,2,6,4,7.48
2019_5_30_9_14_27,71,6,3,2,4,5,4.35
2019_5_30_9_14_28,71,9,5,1,6,6,2.84
2019_5_30_9_14_38,71,1,1,1,9,6,5.3
2019_5_30_9_14_38,71,3,2,1,5,2,4.53
2019_5_30_9_14_39,71,10,5,2,6,6,2.93
2019_5_30_9_14_45,71,5,3,1,5,3,3.2
2019_5_30_9_14_52,71,2,1,2,9,6,4.91
2019_5_30_9_14_55,71,4,2,2,5,2,5.47
2019_5_30_9_14_58,71,6,3,2,5,3,4.42
2019_5_30_9_15_15,71,3,2,1,6,6,5.33
2019_5_30_9_15_19,71,5,3,1,6,3,2.78
2019_5_30_9_15_20,71,7,4,1,7,6,15.14
2019_5_30_9_15_28,71,9,5,1,7,6,4.43
2019_5_30_9_15_30,71,8,4,2,7,6,2.2
2019_5_30_9_15_34,71,4,2,2,6,5,6.68
2019_5_30_9_15_36,71,6,3,2,6,2,7.65
2019_5_30_9_15_40,71,10,5,2,7,6,4.94
2019_5_30_9_15_57,71,7,4,1,8,3,9.2
2019_5_30_9_15_59,71,9,5,1,8,6,3.16
2019_5_30_9_16_10,71,10,5,2,8,6,3.84
2019_5_30_9_16_21,71,8,4,2,8,3,17.11
2019_5_30_9_16_23,71,3,2,1,7,4,6.39
2019_5_30_9_16_34,71,9,5,1,9,6,6.9
2019_5_30_9_16_37,71,5,3,1,7,3,4.1
2019_5_30_9_16_37,71,4,2,2,7,4,6.29
2019_5_30_9_16_46,71,7,4,1,9,6,10.87
2019_5_30_9_16_47,71,10,5,2,9,6,5
2019_5_30_9_16_50,71,6,3,2,7,3,3.94
2019_5_30_9_16_56,71,8,4,2,9,6,1.75
2019_5_30_9_17_4,71,3,2,1,8,6,11.72
2019_5_30_9_17_14,71,5,3,1,8,5,4.27
2019_5_30_9_17_23,71,4,2,2,8,1,6.49
2019_5_30_9_17_27,71,6,3,2,8,5,3.59
2019_5_30_9_17_42,71,3,2,1,9,3,3.88
2019_5_30_9_17_46,71,5,3,1,9,6,2.35
2019_5_30_9_17_56,71,6,3,2,9,6,3.33
2019_5_30_9_18_2,71,4,2,2,9,6,6.19
2019_5_30_9_18_55,71,11,6,1,10,4,4.45
2019_5_30_9_18_57,71,1,1,1,10,1,3.5
2019_5_30_9_19_0,71,5,3,1,10,1,2.63
2019_5_30_9_19_0,71,7,4,1,10,5,8.23
2019_5_30_9_19_3,71,3,2,1,10,6,4.74
2019_5_30_9_19_7,71,12,1,2,10,5,2.98
2019_5_30_9_19_8,71,10,6,2,10,4,5.55
2019_5_30_9_19_11,71,9,5,1,10,6,7.52
2019_5_30_9_19_14,71,4,3,2,10,5,5.38
2019_5_30_9_19_15,71,6,4,2,10,5,4.03
2019_5_30_9_19_18,71,2,2,2,10,6,4.03
2019_5_30_9_19_21,71,8,5,2,10,6,2.09
2019_5_30_9_19_26,71,1,1,1,11,5,3.35
2019_5_30_9_19_28,71,11,6,1,11,5,3.96
2019_5_30_9_19_31,71,5,3,1,11,3,2.61
2019_5_30_9_19_37,71,3,2,1,11,5,3.68
2019_5_30_9_19_37,71,7,4,1,11,5,8.02
2019_5_30_9_19_40,71,10,6,2,11,5,3.47
2019_5_30_9_19_44,71,12,1,2,11,6,12.39
2019_5_30_9_19_46,71,9,5,1,11,6,7.24
2019_5_30_9_19_49,71,6,4,2,11,5,4.28
2019_5_30_9_19_52,71,4,3,2,11,3,7.69
2019_5_30_9_19_54,71,2,2,2,11,5,4.93
2019_5_30_9_19_55,71,8,5,2,11,6,1.99
2019_5_30_9_19_57,71,11,6,1,12,4,4.18
2019_5_30_9_20_3,71,1,1,1,12,6,3.35
2019_5_30_9_20_6,71,5,3,1,12,4,1.94
2019_5_30_9_20_7,71,10,6,2,12,4,3.2
2019_5_30_9_20_10,71,7,4,1,12,6,7.52
2019_5_30_9_20_15,71,3,2,1,12,6,4.5
2019_5_30_9_20_17,71,12,1,2,12,6,6.89
2019_5_30_9_20_22,71,6,4,2,12,6,3.94
2019_5_30_9_20_23,71,9,5,1,12,6,10.65
2019_5_30_9_20_23,71,4,3,2,12,4,9.49
2019_5_30_9_20_31,71,2,2,2,12,6,4.54
2019_5_30_9_20_33,71,8,5,2,12,6,2.18
2019_5_30_9_20_59,71,11,6,1,13,4,5.01
2019_5_30_9_21_13,71,1,1,1,13,3,3.59
2019_5_30_9_21_16,71,7,4,1,13,6,9.39
2019_5_30_9_21_19,71,10,6,2,13,4,14.07
